participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,5mb8se05,6679e88eb948e8a4b08a39fb,0,8,8,landingct,NoConsent,2024-07-10 17:32:36.553554,1,,,0.0,16,,0.0,0.0,1,2,2,210,110,14,1,2,210,110,14,4,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
17,kagd35xw,66413412d9d93d6b67936792,0,8,8,landingct,NoConsent,2024-07-10 17:32:39.440710,1,,,0.0,17,,0.0,0.0,1,2,2,210,110,14,2,2,200,100,29,2,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
18,dins578t,62a0b34cbcc5987a8fa73c39,0,8,8,landingct,NoConsent,2024-07-10 17:32:58.697353,1,,,0.0,18,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,29,4,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
19,ejykh7tc,66294f63f8c6d8b938395572,0,8,8,landingct,NoConsent,2024-07-10 17:33:00.728574,1,,,0.0,19,,0.0,0.0,1,2,2,210,110,14,2,2,200,100,14,3,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
20,qlod72bl,666b01e50f90e4a24a5b5ea3,0,8,8,landingct,NoConsent,2024-07-10 17:33:25.267910,1,,,0.0,20,,0.0,0.0,1,2,2,210,110,14,1,2,210,105,14,3,3,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
21,irl6ma8o,663295a01a39525231bede4e,0,8,8,landingct,NoConsent,2024-07-10 17:33:27.519762,1,,,0.0,21,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,d01q58pi,2024-07-10,,,Landing Page,0
22,t5ds5k4m,662f93c33fe9ba41a6319363,0,8,8,landingct,NoConsent,2024-07-10 17:34:13.123868,1,,,0.0,22,,0.0,0.0,1,2,2,210,110,14,2,5,210,110,30,3,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
23,gqbcwcow,6685cec5c360283099e5bb29,0,8,8,landingct,NoConsent,2024-07-10 17:36:06.316861,1,,,0.0,23,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
24,ktqdbyvh,5f2a12f5837dd81e5881b7cc,0,8,8,landingct,NoConsent,2024-07-10 17:37:49.061913,1,,,0.0,24,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,1,4,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
25,466v5p68,65e85fa344091288e6f10cd7,0,8,8,landingct,NoConsent,2024-07-10 17:38:34.074036,1,,,0.0,25,,0.0,0.0,1,2,2,210,110,14,2,3,205,110,14,3,3,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
26,vrnt5ijr,d01q58pi_30E,0,8,8,landingct,NoConsent,2024-07-10 17:38:37.488160,1,,,0.0,26,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
27,e2pxkyth,6287a355e0dbfe43e55850b7,0,8,8,landingct,NoConsent,2024-07-10 17:39:28.158598,1,,,0.0,27,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
28,x3knwmas,5fb5ef0ab61b9e02d5752768,0,8,8,landingct,NoConsent,2024-07-10 17:39:31.149631,1,,,0.0,28,,0.0,0.0,1,2,2,210,110,14,2,1,200,105,29,1,3,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
29,gwy4n2hf,d01q58pi_28S,0,8,8,landingct,NoConsent,2024-07-10 17:40:32.520784,1,,,0.0,29,,0.0,0.0,1,2,2,210,110,14,2,4,200,105,14,2,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
30,9u547af0,590eb4006d77630001d3a28a,0,8,8,landingct,NoConsent,2024-07-10 17:41:07.010378,1,,,0.0,30,,0.0,0.0,1,2,2,210,110,14,1,3,200,105,14,1,2,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
31,wo1r15pv,6633bd3bc5ec5e52e25592a4,0,8,8,landingct,NoConsent,2024-07-10 17:41:10.699544,1,,,0.0,31,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,d01q58pi,2024-07-10,,,Landing Page,0
32,gqw57r9p,d01q58pi_32V,0,8,8,landingct,NoConsent,2024-07-10 17:41:25.357249,1,,,0.0,32,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
33,b7wdimcc,d01q58pi_79G,0,8,8,landingct,NoConsent,2024-07-10 17:41:25.368119,1,,,0.0,33,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
34,c9031jss,d01q58pi_90T,0,8,8,landingct,NoConsent,2024-07-10 17:41:25.378518,1,,,0.0,34,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
35,ruylxf6m,d01q58pi_61K,0,8,8,landingct,NoConsent,2024-07-10 17:41:25.388786,1,,,0.0,35,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,d01q58pi,2024-07-10,,,Landing Page,0
