participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,x617mfxz,664f721f3d867770251354f6,0,367,368,payment,FinalResultsPage,2024-07-31 18:07:47.311214,1,,,1052.05,12,,0.0,1,1,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
13,40impim3,603c92ad5ed1c29cf04476ca,0,367,368,payment,FinalResultsPage,2024-07-31 18:07:56.523592,1,,,1007.68,13,,0.0,1,1,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
14,y59i7q5a,rcnn52km_72W,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.353724,1,,,0.0,14,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
15,bfk54udq,rcnn52km_70X,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.371124,1,,,0.0,15,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
16,0siv5a3r,rcnn52km_56P,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.386529,1,,,0.0,16,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
17,eg8swrxe,rcnn52km_88V,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.401637,1,,,0.0,17,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
18,0u8lzycm,rcnn52km_35E,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.417539,1,,,0.0,18,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
19,r0lyz0lk,rcnn52km_19Q,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.432420,1,,,0.0,19,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
20,poz32q3x,rcnn52km_52P,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.447590,1,,,0.0,20,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
21,28lnym45,rcnn52km_64U,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.462638,1,,,0.0,21,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
22,im4m7qwz,rcnn52km_74Y,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.477737,1,,,0.0,22,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
23,vdvbuc67,rcnn52km_61B,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.492876,1,,,0.0,23,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
24,xtzxx9fl,rcnn52km_46V,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.507781,1,,,0.0,24,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
25,uu3bamt7,rcnn52km_67F,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.523041,1,,,0.0,25,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
26,g64q096e,rcnn52km_80V,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.539135,1,,,0.0,26,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
27,40254vo2,rcnn52km_27H,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.554488,1,,,0.0,27,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
28,pb5uo1ed,rcnn52km_01G,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.579212,1,,,0.0,28,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
29,0bc1mmt6,rcnn52km_50U,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.604488,1,,,0.0,29,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
30,be3ysm5u,rcnn52km_62G,0,368,368,payment,NonParticipantPage,2024-07-31 18:09:01.629922,1,,,0.0,30,,0.0,0,0,1,1,rcnn52km,2024-07-31,,,Market Experiment,0
