participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,1i46vnku,6649f9d8ed4a6b0016a608d7,0,9,9,landingct,NoConsent,2024-09-25 17:28:40.246016,1,,,0.0,11,,0.0,0.0,1,1,5,200,100,29,1,5,200,100,29,0,1,1,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
12,w6xxj725,665cbb56d9ecb20564b9b607,0,9,9,landingct,NoConsent,2024-09-25 17:28:44.300030,1,,,0.0,12,,0.0,0.0,1,2,2,210,110,14,2,5,200,110,14,3,2,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
13,eb4fv35a,665145fa2cef092b90f2f1d0,0,9,9,landingct,NoConsent,2024-09-25 17:28:47.117123,1,,,0.0,13,,0.0,0.0,1,2,2,210,110,14,1,2,200,105,1,1,6,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
14,0drngpsw,66e8f81e357d882730f18be0,0,9,9,landingct,NoConsent,2024-09-25 17:28:47.737670,1,,,0.0,14,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,29,4,2,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
15,fhtfez9y,66a030cb2b449ce5c9a783f8,0,9,9,landingct,NoConsent,2024-09-25 17:29:01.822385,1,,,0.0,15,,0.0,0.0,1,2,2,210,110,14,2,2,200,105,14,3,2,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
16,uh84z77s,66b3e078bef7d6dd6c53e015,0,9,9,landingct,NoConsent,2024-09-25 17:29:01.986399,1,,,0.0,16,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
17,3t63lgxo,65ade7fd7386573b4cb3ec4a,0,9,9,landingct,NoConsent,2024-09-25 17:29:15.632346,1,,,0.0,17,,0.0,0.0,1,2,2,210,110,14,1,2,210,110,29,3,2,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
18,64106ycz,66d46261dbacd508795802fd,0,9,9,landingct,NoConsent,2024-09-25 17:29:33.710894,1,,,0.0,18,,0.0,0.0,1,2,5,205,114,30,2,3,200,105,29,1,2,1,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
19,xvcd23gr,66d36598db306c67c37bde18,0,9,9,landingct,NoConsent,2024-09-25 17:29:43.882324,1,,,0.0,19,,0.0,0.0,1,2,2,210,110,14,1,2,200,100,14,2,2,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
20,noz1110o,60d9e7e76cf2ab6d21eb5f99,0,9,9,landingct,NoConsent,2024-09-25 17:29:44.668556,1,,,0.0,20,,0.0,0.0,1,2,2,210,110,14,1,5,200,110,14,2,9,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
21,g9x5ki9a,66d473025c899e52888c32b2,0,9,9,landingct,NoConsent,2024-09-25 17:30:07.770990,1,,,0.0,21,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
22,kw2s441l,66868c8deb90d14934882ee5,0,9,9,landingct,NoConsent,2024-09-25 17:30:18.549898,1,,,0.0,22,,0.0,0.0,1,2,2,210,110,14,1,2,200,105,29,1,2,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
23,q0e3cqfi,66366f1058966314508ed6e4,0,9,9,landingct,NoConsent,2024-09-25 17:31:21.796680,1,,,0.0,23,,0.0,0.0,1,2,2,210,110,14,2,2,200,105,29,2,4,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
24,vhax9ooi,6692de3d28a72d1606ce3331,0,9,9,landingct,NoConsent,2024-09-25 17:31:30.929694,1,,,0.0,24,,0.0,0.0,1,2,2,210,110,14,1,2,200,105,29,1,2,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
25,44sbp8ve,6564a9c223d01390396162b9,0,9,9,landingct,NoConsent,2024-09-25 17:33:45.568883,1,,,0.0,25,,0.0,0.0,1,1,3,200,105,29,1,3,200,105,29,0,1,1,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
26,q3dauakb,668ea0c518a4d78ff5007041,0,9,9,landingct,NoConsent,2024-09-25 17:34:38.295759,1,,,0.0,26,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,1,4,10,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
27,c9goal7w,6652147db2b19cefc9fa9452,0,9,9,landingct,NoConsent,2024-09-25 17:34:43.318970,1,,,0.0,27,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
28,ewfc1hji,6681b3ed810888157d4a230f,0,9,9,landingct,NoConsent,2024-09-25 17:35:37.265714,1,,,0.0,28,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
29,tzwj9m2z,6ftggjtj_59Y,0,9,9,landingct,NoConsent,2024-09-25 17:35:56.356472,1,,,0.0,29,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
30,4e65jep4,6ftggjtj_99F,0,9,9,landingct,NoConsent,2024-09-25 17:35:56.368091,1,,,0.0,30,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
31,4p7g1bxc,6ftggjtj_65D,0,9,9,landingct,NoConsent,2024-09-25 17:35:56.379118,1,,,0.0,31,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
32,4osaersj,6ftggjtj_98O,0,9,9,landingct,NoConsent,2024-09-25 17:35:56.390966,1,,,0.0,32,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
33,s0nrf9c0,6ftggjtj_23Q,0,9,9,landingct,NoConsent,2024-09-25 17:35:56.401941,1,,,0.0,33,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
34,7qf0svje,6ftggjtj_30I,0,9,9,landingct,NoConsent,2024-09-25 17:35:56.412871,1,,,0.0,34,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
35,lgsd1ztk,6ftggjtj_08U,0,9,9,landingct,NoConsent,2024-09-25 17:35:56.423752,1,,,0.0,35,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,6ftggjtj,2024-09-25,,,Landing Page,0
