participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
21,vcu1eftc,qmq3iyfo_15J,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:36.950115,1,,,0.0,21,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
22,txacaw2h,qmq3iyfo_22C,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:36.971489,1,,,0.0,22,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
23,60howa03,qmq3iyfo_36V,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:36.992652,1,,,0.0,23,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
24,8b3h9hod,qmq3iyfo_59V,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:37.016733,1,,,0.0,24,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
25,ceih7rnc,qmq3iyfo_49U,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:37.043389,1,,,0.0,25,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
26,197mgb2n,qmq3iyfo_51U,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:37.064652,1,,,0.0,26,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
27,untfzde2,qmq3iyfo_10D,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:37.084834,1,,,0.0,27,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
28,hr422s4n,qmq3iyfo_27X,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:37.131198,1,,,0.0,28,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
29,2x2jrbw7,qmq3iyfo_83G,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:37.173989,1,,,0.0,29,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
30,m92u5iwi,qmq3iyfo_04X,0,368,368,payment,NonParticipantPage,2024-09-25 18:04:37.216177,1,,,0.0,30,,0.0,0,0,1,1,qmq3iyfo,2024-09-25,,,Market Experiment,0
