Temperature,Sample,Timestamp,Time,1701384593
31.93,367,1701384685,17:51:24.75,
31.95,368,1701384685,17:51:25.00,
31.95,369,1701384685,17:51:25.25,
31.95,370,1701384686,17:51:25.50,
31.95,371,1701384686,17:51:25.75,
31.95,372,1701384686,17:51:26.00,
31.95,373,1701384686,17:51:26.25,
31.95,374,1701384687,17:51:26.50,
31.95,375,1701384687,17:51:26.75,
31.95,376,1701384687,17:51:27.00,
31.95,377,1701384687,17:51:27.25,
31.95,378,1701384688,17:51:27.50,
31.95,379,1701384688,17:51:27.75,
31.93,380,1701384688,17:51:28.00,
31.93,381,1701384688,17:51:28.25,
31.93,382,1701384689,17:51:28.50,
31.93,383,1701384689,17:51:28.75,
31.93,384,1701384689,17:51:29.00,
31.93,385,1701384689,17:51:29.25,
31.93,386,1701384690,17:51:29.50,
31.93,387,1701384690,17:51:29.75,
31.93,388,1701384690,17:51:30.00,
31.93,389,1701384690,17:51:30.25,
31.93,390,1701384691,17:51:30.50,
31.93,391,1701384691,17:51:30.75,
31.93,392,1701384691,17:51:31.00,
31.93,393,1701384691,17:51:31.25,
31.93,394,1701384692,17:51:31.50,
31.93,395,1701384692,17:51:31.75,
31.93,396,1701384692,17:51:32.00,
31.93,397,1701384692,17:51:32.25,
31.93,398,1701384693,17:51:32.50,
31.93,399,1701384693,17:51:32.75,
31.97,400,1701384693,17:51:33.00,
31.97,401,1701384693,17:51:33.25,
31.97,402,1701384694,17:51:33.50,
31.97,403,1701384694,17:51:33.75,
31.95,404,1701384694,17:51:34.00,
31.95,405,1701384694,17:51:34.25,
31.95,406,1701384695,17:51:34.50,
31.95,407,1701384695,17:51:34.75,
31.97,408,1701384695,17:51:35.00,
31.97,409,1701384695,17:51:35.25,
31.97,410,1701384696,17:51:35.50,
31.97,411,1701384696,17:51:35.75,
31.95,412,1701384696,17:51:36.00,
31.95,413,1701384696,17:51:36.25,
31.95,414,1701384697,17:51:36.50,
31.95,415,1701384697,17:51:36.75,
31.93,416,1701384697,17:51:37.00,
31.93,417,1701384697,17:51:37.25,
31.93,418,1701384698,17:51:37.50,
31.93,419,1701384698,17:51:37.75,
31.93,420,1701384698,17:51:38.00,
31.93,421,1701384698,17:51:38.25,
31.93,422,1701384699,17:51:38.50,
31.93,423,1701384699,17:51:38.75,
31.95,424,1701384699,17:51:39.00,
31.95,425,1701384699,17:51:39.25,
31.95,426,1701384700,17:51:39.50,
31.95,427,1701384700,17:51:39.75,
31.97,428,1701384700,17:51:40.00,
31.97,429,1701384700,17:51:40.25,
31.97,430,1701384701,17:51:40.50,
31.97,431,1701384701,17:51:40.75,
31.99,432,1701384701,17:51:41.00,
31.99,433,1701384701,17:51:41.25,
31.99,434,1701384702,17:51:41.50,
31.99,435,1701384702,17:51:41.75,
31.95,436,1701384702,17:51:42.00,
31.95,437,1701384702,17:51:42.25,
31.95,438,1701384703,17:51:42.50,
31.95,439,1701384703,17:51:42.75,
31.95,440,1701384703,17:51:43.00,
31.95,441,1701384703,17:51:43.25,
31.95,442,1701384704,17:51:43.50,
31.95,443,1701384704,17:51:43.75,
31.95,444,1701384704,17:51:44.00,
31.95,445,1701384704,17:51:44.25,
31.95,446,1701384705,17:51:44.50,
31.95,447,1701384705,17:51:44.75,
31.95,448,1701384705,17:51:45.00,
31.95,449,1701384705,17:51:45.25,
31.95,450,1701384706,17:51:45.50,
31.95,451,1701384706,17:51:45.75,
31.95,452,1701384706,17:51:46.00,
31.95,453,1701384706,17:51:46.25,
31.95,454,1701384707,17:51:46.50,
31.95,455,1701384707,17:51:46.75,
31.95,456,1701384707,17:51:47.00,
31.95,457,1701384707,17:51:47.25,
31.95,458,1701384708,17:51:47.50,
31.95,459,1701384708,17:51:47.75,
31.95,460,1701384708,17:51:48.00,
31.95,461,1701384708,17:51:48.25,
31.95,462,1701384709,17:51:48.50,
31.95,463,1701384709,17:51:48.75,
31.95,464,1701384709,17:51:49.00,
31.95,465,1701384709,17:51:49.25,
31.95,466,1701384710,17:51:49.50,
31.95,467,1701384710,17:51:49.75,
31.95,468,1701384710,17:51:50.00,
31.95,469,1701384710,17:51:50.25,
31.95,470,1701384711,17:51:50.50,
31.95,471,1701384711,17:51:50.75,
31.95,472,1701384711,17:51:51.00,
31.95,473,1701384711,17:51:51.25,
31.95,474,1701384712,17:51:51.50,
31.95,475,1701384712,17:51:51.75,
31.95,476,1701384712,17:51:52.00,
31.95,477,1701384712,17:51:52.25,
