HR,Sample,Timestamp,Time,1701384603
80.37,646,1701385249,18:00:49.00,
80.43,647,1701385250,18:00:50.00,
80.47,648,1701385251,18:00:51.00,
80.52,649,1701385252,18:00:52.00,
80.55,650,1701385253,18:00:53.00,
80.6,651,1701385254,18:00:54.00,
80.65,652,1701385255,18:00:55.00,
80.75,653,1701385256,18:00:56.00,
80.88,654,1701385257,18:00:57.00,
81.03,655,1701385258,18:00:58.00,
81.18,656,1701385259,18:00:59.00,
81.32,657,1701385260,18:01:00.00,
81.43,658,1701385261,18:01:01.00,
81.53,659,1701385262,18:01:02.00,
81.63,660,1701385263,18:01:03.00,
81.72,661,1701385264,18:01:04.00,
81.78,662,1701385265,18:01:05.00,
81.82,663,1701385266,18:01:06.00,
81.8,664,1701385267,18:01:07.00,
81.75,665,1701385268,18:01:08.00,
81.72,666,1701385269,18:01:09.00,
81.63,667,1701385270,18:01:10.00,
81.55,668,1701385271,18:01:11.00,
81.62,669,1701385272,18:01:12.00,
81.72,670,1701385273,18:01:13.00,
81.68,671,1701385274,18:01:14.00,
81.7,672,1701385275,18:01:15.00,
81.73,673,1701385276,18:01:16.00,
81.73,674,1701385277,18:01:17.00,
81.85,675,1701385278,18:01:18.00,
82.02,676,1701385279,18:01:19.00,
82.15,677,1701385280,18:01:20.00,
82.15,678,1701385281,18:01:21.00,
82.15,679,1701385282,18:01:22.00,
82.1,680,1701385283,18:01:23.00,
82.1,681,1701385284,18:01:24.00,
81.97,682,1701385285,18:01:25.00,
81.8,683,1701385286,18:01:26.00,
81.58,684,1701385287,18:01:27.00,
81.33,685,1701385288,18:01:28.00,
81.12,686,1701385289,18:01:29.00,
80.92,687,1701385290,18:01:30.00,
80.72,688,1701385291,18:01:31.00,
80.45,689,1701385292,18:01:32.00,
80.2,690,1701385293,18:01:33.00,
80.02,691,1701385294,18:01:34.00,
79.87,692,1701385295,18:01:35.00,
79.75,693,1701385296,18:01:36.00,
79.67,694,1701385297,18:01:37.00,
79.6,695,1701385298,18:01:38.00,
79.53,696,1701385299,18:01:39.00,
