participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
15,v8yjs021,666da27d5601023b85c42cee,0,8,8,landingct,NoConsent,2024-07-19 17:40:31.690085,1,,,0.0,15,,0.0,0.0,1,2,2,210,110,14,1,3,190,110,29,1,14,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
16,whnidvqu,66676132d9fab1ab64aef693,0,8,8,landingct,NoConsent,2024-07-19 17:42:24.075633,1,,,0.0,16,,0.0,0.0,1,2,2,210,110,14,1,3,210,105,29,1,6,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
17,3buj7i63,666b44ed662a3864dc13b118,0,8,8,landingct,NoConsent,2024-07-19 17:42:54.258941,1,,,0.0,17,,0.0,0.0,1,2,2,210,110,14,1,2,,,,1,9,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
18,1o4128rf,xdyp9mrg_01J,0,8,8,landingct,NoConsent,2024-07-19 17:45:18.788817,1,,,0.0,18,,0.0,0.0,1,2,2,210,110,14,2,1,210,110,14,4,2,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
19,g1qk91pn,601a2908d4210b238f755fed,0,8,8,landingct,NoConsent,2024-07-19 17:45:53.061000,1,,,0.0,19,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
20,ma5a22gs,xdyp9mrg_67P,0,8,8,landingct,NoConsent,2024-07-19 17:46:13.524956,1,,,0.0,20,,0.0,0.0,1,2,2,210,110,14,2,5,210,105,29,2,7,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
21,szp6trye,xdyp9mrg_81O,0,8,8,landingct,NoConsent,2024-07-19 17:46:47.734220,1,,,0.0,21,,0.0,0.0,1,2,2,210,110,14,2,5,210,110,14,4,3,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
22,yfw5a0zs,xdyp9mrg_94J,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.217331,1,,,0.0,22,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
23,xvyksent,xdyp9mrg_94F,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.226681,1,,,0.0,23,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
24,7bdk0fky,xdyp9mrg_01X,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.235759,1,,,0.0,24,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
25,a0coad0a,xdyp9mrg_85C,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.244403,1,,,0.0,25,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
26,vklef1ro,xdyp9mrg_50P,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.253143,1,,,0.0,26,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
27,chftu4hk,xdyp9mrg_82M,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.262191,1,,,0.0,27,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
28,bt7z1ex6,xdyp9mrg_18K,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.271220,1,,,0.0,28,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
29,lhs6joqg,xdyp9mrg_65Y,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.279436,1,,,0.0,29,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
30,z38c8jlp,xdyp9mrg_56T,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.288105,1,,,0.0,30,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
31,llmwml4p,xdyp9mrg_59J,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.296245,1,,,0.0,31,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
32,esz5is7v,xdyp9mrg_48V,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.304945,1,,,0.0,32,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
33,k2ka02yz,xdyp9mrg_94T,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.313993,1,,,0.0,33,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
34,hxh8600g,xdyp9mrg_19B,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.322944,1,,,0.0,34,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
35,hxgqmywp,xdyp9mrg_55Y,0,8,8,landingct,NoConsent,2024-07-19 17:48:49.331103,1,,,0.0,35,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xdyp9mrg,2024-07-19,,,Landing Page,0
