participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,t0evtuks,6643be675817fd2a43298a04,0,9,9,landingct,NoConsent,2024-09-20 15:28:13.240540,1,,,0.0,11,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
12,2aizd1yc,66eaabba0ec554b24c678bdb,0,9,9,landingct,NoConsent,2024-09-20 15:28:15.293871,1,,,0.0,12,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
13,rmzkxu4j,66a97d614a60c8b54c9f3ff5,0,9,9,landingct,NoConsent,2024-09-20 15:28:20.128653,1,,,0.0,13,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
14,5a93xw53,65e25a56b48b9af00aaf76d5,0,9,9,landingct,NoConsent,2024-09-20 15:28:31.746934,1,,,0.0,14,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
15,zcwrvzuo,568c67547374ad000cc7448c,0,9,9,landingct,NoConsent,2024-09-20 15:28:32.807502,1,,,0.0,15,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
16,w7duut6u,66d704abf53ea1690d42a898,0,9,9,landingct,NoConsent,2024-09-20 15:28:34.386526,1,,,0.0,16,,0.0,0.0,1,2,2,210,110,14,1,2,200,105,29,1,3,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
17,noidwjip,60c14a3e834adb62102cffa0,0,9,9,landingct,NoConsent,2024-09-20 15:28:37.021787,1,,,0.0,17,,0.0,0.0,1,2,2,210,110,14,2,3,200,105,29,1,4,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
18,84lsg8ah,66ec63be38911230ae04ba19,0,9,9,landingct,NoConsent,2024-09-20 15:28:41.447241,1,,,0.0,18,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,14,5,1,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
19,ae8e5r11,62e029ff528ea30b4508eaf5,0,9,9,landingct,NoConsent,2024-09-20 15:28:41.781378,1,,,0.0,19,,0.0,0.0,1,2,2,210,110,14,2,2,200,105,14,3,2,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
20,j45zyz9g,66afc935bcb2252f63f1e2b2,0,9,9,landingct,NoConsent,2024-09-20 15:28:41.934919,1,,,0.0,20,,0.0,0.0,1,2,2,210,110,14,2,5,210,110,29,3,2,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
21,lu5hkgic,66c3bdcaeef3aa970f90c75e,0,9,9,landingct,NoConsent,2024-09-20 15:29:00.333748,1,,,0.0,21,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
22,e4vd9i5t,66b3989c1078687882a1a2a5,0,9,9,landingct,NoConsent,2024-09-20 15:29:00.326806,1,,,0.0,22,,0.0,0.0,1,2,2,210,110,14,2,1,200,100,14,2,2,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
23,tm28o2ao,66deeccfa4a8c62e75e0a557,0,9,9,landingct,NoConsent,2024-09-20 15:29:08.219081,1,,,0.0,23,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
24,ovrvo6r6,5d27dc6b46dea800184f8bfa,0,9,9,landingct,NoConsent,2024-09-20 15:29:31.920299,1,,,0.0,24,,0.0,0.0,1,1,4,200,105,29,1,4,200,105,29,0,1,1,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
25,heebw1p6,65fcdef120c3e7513256ac68,0,9,9,landingct,NoConsent,2024-09-20 15:29:43.578912,1,,,0.0,25,,0.0,0.0,1,2,2,210,110,14,2,2,210,114,14,4,2,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
26,25qox0nv,63d6e094b8a428e66ef567f7,0,9,9,landingct,NoConsent,2024-09-20 15:29:46.288225,1,,,0.0,26,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
27,ptqjl84u,zk1kxt3l_14B,0,9,9,landingct,NoConsent,2024-09-20 15:30:43.253691,1,,,0.0,27,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
28,pgt9cpks,zk1kxt3l_86S,0,9,9,landingct,NoConsent,2024-09-20 15:30:43.265748,1,,,0.0,28,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
29,91wt86pm,zk1kxt3l_75G,0,9,9,landingct,NoConsent,2024-09-20 15:30:43.277650,1,,,0.0,29,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
30,xctubygh,zk1kxt3l_24G,0,9,9,landingct,NoConsent,2024-09-20 15:30:43.291929,1,,,0.0,30,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,zk1kxt3l,2024-09-20,,,Landing Page,0
