participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
28,rac0qwhm,txyy1leq_31I,0,368,368,payment,NonParticipantPage,2024-07-02 18:01:23.599240,1,,,0.0,28,,0.0,0,0,1,1,txyy1leq,2024-07-02,,,Market Experiment,0
29,su116ylo,txyy1leq_05P,0,368,368,payment,NonParticipantPage,2024-07-02 18:01:23.638757,1,,,0.0,29,,0.0,0,0,1,1,txyy1leq,2024-07-02,,,Market Experiment,0
30,538phyek,txyy1leq_09V,0,368,368,payment,NonParticipantPage,2024-07-02 18:01:23.681273,1,,,0.0,30,,0.0,0,0,1,1,txyy1leq,2024-07-02,,,Market Experiment,0
1,euc5i6n3,5ffe235ea848b74a3b3ccd07,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:36.270537,1,,,1605.11,1,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
2,0g2uhssp,62cd43d66c2dd7ae9ab53ae7,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:36.390067,1,,,757.74,2,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
3,2wgi44vs,664536a6f1ea02e2f415a56b,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:37.877333,1,,,1121.57,3,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
4,xpwapgh2,651c4484ba17050f6b716614,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:38.151721,1,,,1493.16,4,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
5,bxuvmnxa,19jfynhh_15V,0,368,368,payment,NonParticipantPage,2024-07-03 17:38:38.444361,1,,,0.0,5,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
6,44wp6fl8,666b7281d75f7b1b5c9e653c,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:39.184498,1,,,1200.16,6,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
7,68rtu2fs,6554ea27378d1f1b846788b3,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:40.019311,1,,,483.04,7,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
8,rc09s4nm,65f7fbb178b358ac91094fec,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:41.386553,1,,,525.99,8,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
9,dmrj50g6,r46wgr8m_46C,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:41.541007,1,,,1217.57,9,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
10,cazbiu32,60b69129f584ee4e38acf2a0,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:41.851504,1,,,637.26,10,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
11,gqkypjs0,63e885e4e1fc973179d56f63,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:42.550802,1,,,988.84,11,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
12,lzxipj79,r46wgr8m_17T,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:43.187239,1,,,1587.66,12,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
13,85hz7qiq,r46wgr8m_10G,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:45.797975,1,,,780.77,13,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
14,jhdcqm61,665dd4ef9ba81d499d675de5,0,365,368,rounds,FinalResultsPage,2024-07-03 17:38:48.649372,1,,,774.66,14,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
15,flyvzy21,656e8efb6e6610ae2d831f07,0,367,368,payment,FinalResultsPage,2024-07-03 17:38:51.221493,1,,,757.55,15,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
16,lyn1qjin,r46wgr8m_69D,0,367,368,payment,FinalResultsPage,2024-07-03 17:39:40.693373,1,,,1355.91,16,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
17,kxf9220o,r46wgr8m_66K,0,367,368,payment,FinalResultsPage,2024-07-03 17:39:49.201361,1,,,1500.29,17,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
18,8vb2hpee,63e802622f8052bd67d6c5f0,0,367,368,payment,FinalResultsPage,2024-07-03 17:40:31.716397,1,,,737.95,18,,0.0,1,1,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
19,ori9nutk,19jfynhh_52O,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.197681,1,,,0.0,19,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
20,u77e82zh,19jfynhh_42E,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.217157,1,,,0.0,20,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
21,f6j4gj59,19jfynhh_78X,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.235009,1,,,0.0,21,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
22,k4l9ie1q,19jfynhh_77A,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.252445,1,,,0.0,22,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
23,cy3eway3,19jfynhh_23E,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.269938,1,,,0.0,23,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
24,aa701gcx,19jfynhh_26M,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.287136,1,,,0.0,24,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
25,xaf1cm0f,19jfynhh_57B,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.304700,1,,,0.0,25,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
26,q4wqu013,19jfynhh_96L,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.322065,1,,,0.0,26,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
27,r57ba7nu,19jfynhh_98E,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.339564,1,,,0.0,27,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
28,rx4h3b20,19jfynhh_49B,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.372546,1,,,0.0,28,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
29,vjzk0d1g,19jfynhh_08I,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.406458,1,,,0.0,29,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
30,wgwb0ua0,19jfynhh_12U,0,368,368,payment,NonParticipantPage,2024-07-03 17:40:38.440476,1,,,0.0,30,,0.0,0,0,1,1,19jfynhh,2024-07-03,,,Market Experiment,0
