participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,2cmqd0ge,655f8b988c6f7bfe39e747b0,0,8,8,landingct,NoConsent,2024-07-26 17:44:51.847073,1,,,0.0,11,,0.0,0.0,1,2,2,210,110,14,2,3,210,105,1,2,2,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
12,cvwto2fn,667ff3711e30726d16f919c7,0,8,8,landingct,NoConsent,2024-07-26 17:45:04.900782,1,,,0.0,12,,0.0,0.0,1,2,2,210,110,14,2,1,210,105,14,3,2,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
13,vbtmjmky,6654b7668e8642303bbc2fa7,0,8,8,landingct,NoConsent,2024-07-26 17:45:05.546384,1,,,0.0,13,,0.0,0.0,1,2,2,210,110,14,1,3,210,105,14,2,3,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
14,cwffntcl,65f650bc80653ddbcb45e6a5,0,8,8,landingct,NoConsent,2024-07-26 17:45:09.017431,1,,,0.0,14,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
15,ool4acht,632b947efa9da6a9bde31f94,0,8,8,landingct,NoConsent,2024-07-26 17:45:10.163230,1,,,0.0,15,,0.0,0.0,1,2,2,210,110,14,2,2,210,105,14,4,2,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
16,m486ukaz,6692871c0126c394a82ebd80,0,8,8,landingct,NoConsent,2024-07-26 17:45:18.586036,1,,,0.0,16,,0.0,0.0,1,2,2,210,110,14,2,3,210,110,30,3,6,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
17,irf7r5n1,66924bc95c72455b31b5c5ac,0,8,8,landingct,NoConsent,2024-07-26 17:45:20.283053,1,,,0.0,17,,0.0,0.0,1,2,2,210,100,14,1,5,200,105,14,1,13,1,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
18,ddkc5y0q,62bdc30224534809032cf056,0,8,8,landingct,NoConsent,2024-07-26 17:45:21.411499,1,,,0.0,18,,0.0,0.0,1,2,2,210,110,14,1,2,210,110,14,4,2,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
19,ow2xy4ax,6664f5e1d2bb30d00f6172c4,0,8,8,landingct,NoConsent,2024-07-26 17:45:22.451920,1,,,0.0,19,,0.0,0.0,1,2,2,210,110,14,2,2,205,105,29,2,3,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
20,yis5mfn0,62b628e4351d179f1ff6cc59,0,8,8,landingct,NoConsent,2024-07-26 17:45:26.621614,1,,,0.0,20,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,14,5,1,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
21,s724uiu1,6630f0ba3c7dd0308672336a,0,8,8,landingct,NoConsent,2024-07-26 17:45:46.623652,1,,,0.0,21,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
22,4zq8t8ns,66a0ab7c28e1b2f182ab5233,0,8,8,landingct,NoConsent,2024-07-26 17:46:20.570832,1,,,0.0,22,,0.0,0.0,1,2,2,210,110,14,2,2,210,105,29,3,3,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
23,78ro1tez,66601438206fb7fc6c48a81f,0,8,8,landingct,NoConsent,2024-07-26 17:46:39.421275,1,,,0.0,23,,0.0,0.0,1,1,3,200,105,14,1,3,200,105,14,1,1,1,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
24,0vz4oi2i,5699a34925d9e9000cb095d4,0,8,8,landingct,NoConsent,2024-07-26 17:46:42.506477,1,,,0.0,24,,0.0,0.0,1,2,2,210,110,14,2,2,200,105,14,3,2,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
25,0vwvb8xr,66919140828b8946afc029c5,0,8,8,landingct,NoConsent,2024-07-26 17:46:52.986838,1,,,0.0,25,,0.0,0.0,1,2,2,210,110,14,1,2,210,100,14,3,2,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
26,udf304d2,62b0ff84054c6ca32f481c65,0,8,8,landingct,NoConsent,2024-07-26 17:47:06.693937,1,,,0.0,26,,0.0,0.0,1,2,2,210,110,14,2,2,200,110,14,4,2,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
27,gy7sqofd,631c8e97db06f601f81bd82f,0,8,8,landingct,NoConsent,2024-07-26 17:47:18.246878,1,,,0.0,27,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
28,cxr8izks,4y7q8j7q_45J,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.385915,1,,,0.0,28,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
29,ur9cdlws,4y7q8j7q_07N,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.395684,1,,,0.0,29,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
30,gul8qoft,4y7q8j7q_01C,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.404739,1,,,0.0,30,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
31,bmvgs4l8,4y7q8j7q_31V,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.413535,1,,,0.0,31,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
32,imbyz5t2,4y7q8j7q_93O,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.422031,1,,,0.0,32,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
33,awhp25jh,4y7q8j7q_20N,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.430523,1,,,0.0,33,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
34,skwo4r7a,4y7q8j7q_44C,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.439714,1,,,0.0,34,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
35,xo7tsabo,4y7q8j7q_58Q,0,8,8,landingct,NoConsent,2024-07-26 17:48:18.448286,1,,,0.0,35,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,4y7q8j7q,2024-07-26,,,Landing Page,0
