Temperature,Sample,Timestamp,Time,1701384575
32.53,577,1701384719,17:51:59.25,
32.53,578,1701384720,17:51:59.50,
32.53,579,1701384720,17:51:59.75,
32.53,580,1701384720,17:52:00.00,
32.53,581,1701384720,17:52:00.25,
32.53,582,1701384721,17:52:00.50,
32.53,583,1701384721,17:52:00.75,
32.53,584,1701384721,17:52:01.00,
32.53,585,1701384721,17:52:01.25,
32.53,586,1701384722,17:52:01.50,
32.53,587,1701384722,17:52:01.75,
32.53,588,1701384722,17:52:02.00,
32.53,589,1701384722,17:52:02.25,
32.53,590,1701384723,17:52:02.50,
32.53,591,1701384723,17:52:02.75,
32.53,592,1701384723,17:52:03.00,
32.53,593,1701384723,17:52:03.25,
32.53,594,1701384724,17:52:03.50,
32.53,595,1701384724,17:52:03.75,
32.53,596,1701384724,17:52:04.00,
32.53,597,1701384724,17:52:04.25,
32.53,598,1701384725,17:52:04.50,
32.53,599,1701384725,17:52:04.75,
32.5,600,1701384725,17:52:05.00,
32.5,601,1701384725,17:52:05.25,
32.5,602,1701384726,17:52:05.50,
32.5,603,1701384726,17:52:05.75,
32.5,604,1701384726,17:52:06.00,
32.5,605,1701384726,17:52:06.25,
32.5,606,1701384727,17:52:06.50,
32.5,607,1701384727,17:52:06.75,
32.53,608,1701384727,17:52:07.00,
32.53,609,1701384727,17:52:07.25,
32.53,610,1701384728,17:52:07.50,
32.53,611,1701384728,17:52:07.75,
32.53,612,1701384728,17:52:08.00,
32.53,613,1701384728,17:52:08.25,
32.53,614,1701384729,17:52:08.50,
32.53,615,1701384729,17:52:08.75,
32.5,616,1701384729,17:52:09.00,
32.5,617,1701384729,17:52:09.25,
32.5,618,1701384730,17:52:09.50,
32.5,619,1701384730,17:52:09.75,
32.5,620,1701384730,17:52:10.00,
32.5,621,1701384730,17:52:10.25,
32.5,622,1701384731,17:52:10.50,
32.5,623,1701384731,17:52:10.75,
32.53,624,1701384731,17:52:11.00,
32.53,625,1701384731,17:52:11.25,
32.53,626,1701384732,17:52:11.50,
32.53,627,1701384732,17:52:11.75,
32.55,628,1701384732,17:52:12.00,
32.55,629,1701384732,17:52:12.25,
32.55,630,1701384733,17:52:12.50,
32.55,631,1701384733,17:52:12.75,
