participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.timeout,player.consent_given,player.quiz_1,player.quiz_2,player.quiz_3,player.quiz_4,player.quiz_5,player.quiz_1_init,player.quiz_2_init,player.quiz_3_init,player.quiz_4_init,player.quiz_5_init,player.quiz_grade,player.quiz_attempt,player.quiz_failed,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
11,xf0knasf,5589629dfdf99b72ead88339,0,8,8,landingct,NoConsent,2024-08-07 17:30:48.058577,1,,,0.0,11,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
12,dn8qstn0,66b1469b45b8014929a00a61,0,8,8,landingct,NoConsent,2024-08-07 17:30:50.296822,1,,,0.0,12,,0.0,0.0,1,2,2,210,110,14,2,3,200,100,29,1,13,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
13,ql8akg8k,66a170546177a232c00c656e,0,8,8,landingct,NoConsent,2024-08-07 17:30:57.165250,1,,,0.0,13,,0.0,0.0,1,2,2,210,110,14,2,2,200,105,29,2,2,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
14,338vkbxq,6686ebe474531e4a1975636f,0,8,8,landingct,NoConsent,2024-08-07 17:30:57.483882,1,,,0.0,14,,0.0,0.0,1,2,2,210,110,14,2,5,200,105,14,2,5,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
15,l2gu3k3w,6674dd25a7b1b8905c751bd9,0,8,8,landingct,NoConsent,2024-08-07 17:30:59.375122,1,,,0.0,15,,0.0,0.0,1,2,2,210,110,14,2,5,200,100,30,1,6,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
16,dvpg58p7,6629515d8dd4df4d04ab8885,0,8,8,landingct,NoConsent,2024-08-07 17:31:04.076158,1,,,0.0,16,,0.0,0.0,1,2,2,210,110,14,2,1,205,105,14,2,2,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
17,ppn0v08q,66a292cd2a826dbe7e1d79ab,0,8,8,landingct,NoConsent,2024-08-07 17:31:07.794233,1,,,0.0,17,,0.0,0.0,1,2,2,210,110,14,2,3,210,110,14,4,2,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
18,qcdmul11,66afb09765f525abb800e628,0,8,8,landingct,NoConsent,2024-08-07 17:31:09.847058,1,,,0.0,18,,0.0,0.0,1,2,2,210,110,14,1,1,200,114,14,1,2,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
19,zq5w5dgn,66a3d4fafbd20e8283f73c46,0,8,8,landingct,NoConsent,2024-08-07 17:31:17.544888,1,,,0.0,19,,0.0,0.0,1,1,1,205,100,29,1,1,205,100,29,0,1,1,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
20,zho6icjp,663a7227d1b4ee5d1fc4a1bf,0,8,8,landingct,NoConsent,2024-08-07 17:31:26.688624,1,,,0.0,20,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
21,9iugqhvv,668a41df847a9640d0ff75f5,0,8,8,landingct,NoConsent,2024-08-07 17:31:27.987650,1,,,0.0,21,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
22,gozd2i6v,663bb9db26fcbc63b26fbee3,0,8,8,landingct,NoConsent,2024-08-07 17:31:31.917763,1,,,0.0,22,,0.0,0.0,1,2,2,210,110,14,1,1,210,105,30,1,4,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
23,hqh5ylom,66324192b42e6c1608a6a659,0,8,8,landingct,NoConsent,2024-08-07 17:31:34.633090,1,,,0.0,23,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,14,5,1,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
24,jlqqya74,668d655ff5755515179cd089,0,8,8,landingct,NoConsent,2024-08-07 17:31:48.605004,1,,,0.0,24,,0.0,0.0,1,2,2,210,110,14,2,2,210,110,29,4,2,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
25,5gn2i0x6,66a7f235ae333cc721946f87,0,8,8,landingct,NoConsent,2024-08-07 17:31:56.293927,1,,,0.0,25,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
26,yay2zkco,64602202550aa320d8de4330,0,8,8,landingct,NoConsent,2024-08-07 17:32:00.106638,1,,,0.0,26,,0.0,0.0,1,2,2,210,110,14,2,1,210,105,14,3,2,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
27,g9u8pn2m,66b02b6ca82640dbf8f7c964,0,8,8,landingct,NoConsent,2024-08-07 17:32:03.719790,1,,,0.0,27,,0.0,0.0,1,2,2,210,110,14,1,2,210,105,14,3,2,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
28,6c23nvfd,65fccfbedce99b1065ef1768,0,8,8,landingct,NoConsent,2024-08-07 17:32:05.460974,1,,,0.0,28,,0.0,0.0,1,,,,,,,,,,,0,0,1,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
29,b9c9asy4,xco4ckt0_32Y,0,8,8,landingct,NoConsent,2024-08-07 17:35:03.758259,1,,,0.0,29,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
30,0umw7zgc,xco4ckt0_63T,0,8,8,landingct,NoConsent,2024-08-07 17:35:03.768541,1,,,0.0,30,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
31,z76n9cli,xco4ckt0_24O,0,8,8,landingct,NoConsent,2024-08-07 17:35:03.777168,1,,,0.0,31,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
32,l6jv8ogj,xco4ckt0_36I,0,8,8,landingct,NoConsent,2024-08-07 17:35:03.785665,1,,,0.0,32,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
33,luiiru1i,xco4ckt0_77H,0,8,8,landingct,NoConsent,2024-08-07 17:35:03.793964,1,,,0.0,33,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
34,q1pwovyq,xco4ckt0_01O,0,8,8,landingct,NoConsent,2024-08-07 17:35:03.802986,1,,,0.0,34,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
35,m6ayq23s,xco4ckt0_19O,0,8,8,landingct,NoConsent,2024-08-07 17:35:03.811346,1,,,0.0,35,,0.0,0.0,0,,,,,,,,,,,0,0,0,1,1,xco4ckt0,2024-08-07,,,Landing Page,0
