uid,session,participant,part_label,round,type,quantity,price,quantity_final,original_quantity,automatic,timestamp,is_sell,sell_quant,buy_quant
4753,lrx4o1bb,4t1ee9xg,651c4484ba17050f6b716614,2,BUY,2,16.0,0,,0,7226,False,0,2
4754,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,2,SELL,4,17.0,0,,0,15106,True,4,0
4755,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,2,BUY,4,15.0,0,,0,17185,False,0,4
4756,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,2,BUY,2,14.0,0,,0,15845,False,0,2
4757,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,2,BUY,4,17.0,4,,0,10662,False,0,4
4758,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,2,SELL,2,16.0,2,,0,8724,True,2,0
4759,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,2,BUY,1,15.0,0,,0,15947,False,0,1
4760,lrx4o1bb,tjr1wdxe,4vs1ljv7_33G,2,BUY,1,15.0,0,,0,12585,False,0,1
4761,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,2,BUY,3,13.0,0,,0,5023,False,0,3
4762,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,2,SELL,3,17.0,3,,0,8334,True,3,0
4763,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,2,BUY,5,16.0,0,,0,18142,False,0,5
4764,lrx4o1bb,4r9dfy5d,613e77b91fc96b58404a4584,2,BUY,5,15.0,0,,0,5559,False,0,5
4765,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,2,BUY,3,13.0,0,,0,7052,False,0,3
4766,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,2,SELL,3,13.0,3,,0,15777,True,3,0
4767,lrx4o1bb,bxi175mz,4vs1ljv7_69G,2,BUY,4,15.0,0,,0,8605,False,0,4
4768,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,3,SELL,1,18.0,1,,0,18618,True,1,0
4769,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,3,SELL,2,17.0,2,,0,3331,True,2,0
4770,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,3,BUY,2,15.0,0,,0,10281,False,0,2
4771,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,3,BUY,2,16.0,0,,0,12143,False,0,2
4772,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,3,BUY,2,17.0,0,,0,6474,False,0,2
4773,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,3,BUY,1,18.0,0,,0,11431,False,0,1
4774,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,3,SELL,2,19.0,0,,0,16775,True,2,0
4775,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,3,BUY,5,19.0,5,,0,8934,False,0,5
4776,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,3,SELL,2,20.0,0,,0,17430,True,2,0
4777,lrx4o1bb,72yz3eik,4vs1ljv7_33S,3,BUY,5,18.0,5,,0,9734,False,0,5
4778,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,3,BUY,1,14.0,0,,0,15151,False,0,1
4779,lrx4o1bb,ltsdih4y,5d19281012e152001920227f,3,BUY,2,17.0,0,,0,9496,False,0,2
4780,lrx4o1bb,sl456vtl,5dce29700ad506063969a4a5,3,BUY,1,19.0,1,,0,17978,False,0,1
4781,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,3,SELL,4,17.0,4,,0,9629,True,4,0
4782,lrx4o1bb,4t1ee9xg,651c4484ba17050f6b716614,3,SELL,1,17.0,1,,0,7811,True,1,0
4783,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,3,BUY,4,17.0,0,,0,7587,False,0,4
4784,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,3,BUY,2,18.0,2,,0,12043,False,0,2
4785,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,3,SELL,3,19.0,0,,0,18666,True,3,0
4786,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,3,BUY,2,18.0,1,,0,18481,False,0,2
4787,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,3,BUY,1,16.0,0,,0,19132,False,0,1
4788,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,3,BUY,4,13.0,0,,0,6345,False,0,4
4789,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,3,SELL,1,20.0,0,,0,13648,True,1,0
4790,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,3,BUY,5,19.0,5,,0,7397,False,0,5
4791,lrx4o1bb,4r9dfy5d,613e77b91fc96b58404a4584,3,SELL,4,17.0,4,,0,14421,True,4,0
4792,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,3,BUY,3,14.0,0,,0,10006,False,0,3
4793,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,3,SELL,3,16.0,3,,0,14021,True,3,0
4794,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,3,BUY,2,15.0,0,,0,3469,False,0,2
4795,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,3,BUY,3,15.0,0,,0,10124,False,0,3
4796,lrx4o1bb,bxi175mz,4vs1ljv7_69G,3,SELL,4,16.0,4,,0,5081,True,4,0
4797,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,4,BUY,1,19.0,0,,0,10799,False,0,1
4798,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,4,BUY,3,19.0,0,,0,6888,False,0,3
4799,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,4,BUY,3,20.0,3,,0,14150,False,0,3
4800,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,4,BUY,3,17.0,0,,0,15546,False,0,3
4801,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,4,BUY,1,18.0,0,,0,10329,False,0,1
4802,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,4,BUY,2,18.0,0,,0,10304,False,0,2
4803,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,4,SELL,2,19.0,2,,0,14344,True,2,0
4804,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,4,BUY,3,20.0,3,,0,8765,False,0,3
4805,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,4,BUY,2,14.0,0,,0,14785,False,0,2
4806,lrx4o1bb,sl456vtl,5dce29700ad506063969a4a5,4,BUY,1,18.0,0,,0,9741,False,0,1
4807,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,4,BUY,5,18.0,0,,0,7905,False,0,5
4808,lrx4o1bb,4t1ee9xg,651c4484ba17050f6b716614,4,SELL,1,18.0,1,,0,13406,True,1,0
4809,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,4,SELL,4,20.0,4,,0,6559,True,4,0
4810,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,4,BUY,3,18.0,0,,0,18271,False,0,3
4811,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,4,BUY,1,19.0,0,,0,19071,False,0,1
4812,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,4,BUY,2,19.0,0,,0,14922,False,0,2
4813,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,4,BUY,1,20.0,1,,0,12207,False,0,1
4814,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,4,BUY,2,19.0,0,,0,9279,False,0,2
4815,lrx4o1bb,tjr1wdxe,4vs1ljv7_33G,4,BUY,2,16.0,0,,0,11331,False,0,2
4816,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,4,BUY,5,14.0,0,,0,5497,False,0,5
4817,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,4,SELL,1,21.0,0,,0,11012,True,1,0
4818,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,4,SELL,5,22.0,0,,0,5925,True,5,0
4819,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,4,BUY,2,15.0,0,,0,17734,False,0,2
4820,lrx4o1bb,4r9dfy5d,613e77b91fc96b58404a4584,4,BUY,5,18.0,0,,0,15243,False,0,5
4821,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,4,BUY,2,15.0,0,,0,10119,False,0,2
4822,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,4,BUY,3,16.0,0,,0,18148,False,0,3
4823,lrx4o1bb,bxi175mz,4vs1ljv7_69G,4,BUY,4,18.0,0,,0,16923,False,0,4
4824,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,5,SELL,5,20.0,5,,0,12979,True,5,0
4825,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,5,SELL,2,18.0,2,,0,8083,True,2,0
4826,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,5,BUY,2,17.0,0,,0,14635,False,0,2
4827,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,5,SELL,4,20.0,4,,0,14029,True,4,0
4828,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,5,BUY,1,21.0,1,,0,9123,False,0,1
4829,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,5,SELL,2,22.0,0,,0,14170,True,2,0
4830,lrx4o1bb,72yz3eik,4vs1ljv7_33S,5,BUY,2,20.0,0,,0,10908,False,0,2
4831,lrx4o1bb,72yz3eik,4vs1ljv7_33S,5,SELL,1,23.0,0,,0,17547,True,1,0
4832,lrx4o1bb,ltsdih4y,5d19281012e152001920227f,5,BUY,3,21.0,3,,0,5725,False,0,3
4833,lrx4o1bb,sl456vtl,5dce29700ad506063969a4a5,5,BUY,1,22.0,1,,0,13835,False,0,1
4834,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,5,BUY,1,20.0,0,,0,15856,False,0,1
4835,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,5,BUY,4,20.0,0,,0,2766,False,0,4
4836,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,5,BUY,4,21.0,4,,0,7958,False,0,4
4837,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,5,SELL,2,18.0,2,,0,19059,True,2,0
4838,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,5,SELL,4,19.0,4,,0,14909,True,4,0
4839,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,5,BUY,2,21.0,2,,0,15358,False,0,2
4840,lrx4o1bb,tjr1wdxe,4vs1ljv7_33G,5,BUY,3,16.0,0,,0,16715,False,0,3
4841,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,5,BUY,3,19.0,0,,0,8478,False,0,3
4842,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,5,SELL,1,24.0,0,,0,13993,True,1,0
4843,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,5,SELL,5,23.0,0,,0,7282,True,5,0
4844,lrx4o1bb,4r9dfy5d,613e77b91fc96b58404a4584,5,BUY,5,20.0,5,,0,3630,False,0,5
4845,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,5,BUY,2,18.0,0,,0,9032,False,0,2
4846,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,5,SELL,1,17.0,1,,0,8938,True,1,0
4847,lrx4o1bb,bxi175mz,4vs1ljv7_69G,5,BUY,5,20.0,2,,0,9201,False,0,5
4848,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,6,BUY,5,20.0,0,,0,7418,False,0,5
4849,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,6,SELL,2,18.0,2,,0,3665,True,2,0
4850,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,6,BUY,4,17.0,0,,0,9754,False,0,4
4851,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,6,BUY,2,17.0,0,,0,18748,False,0,2
4852,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,6,BUY,1,20.0,0,,0,5976,False,0,1
4853,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,6,BUY,1,20.0,0,,0,9203,False,0,1
4854,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,6,SELL,1,21.0,1,,0,17251,True,1,0
4855,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,6,BUY,1,21.0,1,,0,10672,False,0,1
4856,lrx4o1bb,72yz3eik,4vs1ljv7_33S,6,BUY,2,21.0,2,,0,12927,False,0,2
4857,lrx4o1bb,72yz3eik,4vs1ljv7_33S,6,SELL,1,22.0,0,,0,17175,True,1,0
4858,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,6,BUY,2,19.0,0,,0,5819,False,0,2
4859,lrx4o1bb,ltsdih4y,5d19281012e152001920227f,6,BUY,1,20.0,0,,0,6393,False,0,1
4860,lrx4o1bb,sl456vtl,5dce29700ad506063969a4a5,6,BUY,1,21.0,1,,0,13577,False,0,1
4861,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,6,BUY,3,20.0,0,,0,7887,False,0,3
4862,lrx4o1bb,4t1ee9xg,651c4484ba17050f6b716614,6,BUY,2,20.0,0,,0,14454,False,0,2
4863,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,6,BUY,5,20.0,0,,0,5559,False,0,5
4864,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,6,SELL,2,19.0,2,,0,6213,True,2,0
4865,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,6,BUY,3,18.0,0,,0,11804,False,0,3
4866,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,6,SELL,4,22.0,0,,0,17363,True,4,0
4867,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,6,SELL,2,22.0,0,,0,12351,True,2,0
4868,lrx4o1bb,tjr1wdxe,4vs1ljv7_33G,6,BUY,3,16.0,0,,0,17864,False,0,3
4869,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,6,BUY,4,20.0,0,,0,5972,False,0,4
4870,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,6,SELL,1,23.0,0,,0,10025,True,1,0
4871,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,6,SELL,5,21.0,4,,0,5439,True,5,0
4872,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,6,BUY,3,17.0,0,,0,17138,False,0,3
4873,lrx4o1bb,4r9dfy5d,613e77b91fc96b58404a4584,6,BUY,5,20.0,0,,0,16643,False,0,5
4874,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,6,BUY,4,17.0,0,,0,8746,False,0,4
4875,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,6,BUY,1,17.0,0,,0,7473,False,0,1
4876,lrx4o1bb,bxi175mz,4vs1ljv7_69G,6,BUY,5,21.0,5,,0,9115,False,0,5
4877,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,7,BUY,3,21.0,0,,0,8173,False,0,3
4878,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,7,BUY,1,23.0,1,,0,9353,False,0,1
4879,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,7,BUY,2,20.0,0,,0,10257,False,0,2
4880,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,7,BUY,2,21.0,0,,0,11969,False,0,2
4881,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,7,BUY,1,20.0,0,,0,17952,False,0,1
4882,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,7,SELL,5,23.0,0,,0,9151,True,5,0
4883,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,7,BUY,1,21.0,0,,0,9324,False,0,1
4884,lrx4o1bb,ltsdih4y,5d19281012e152001920227f,7,BUY,2,22.0,0,,0,16533,False,0,2
4885,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,7,BUY,3,21.0,0,,0,16333,False,0,3
4886,lrx4o1bb,4t1ee9xg,651c4484ba17050f6b716614,7,BUY,1,21.0,0,,0,16631,False,0,1
4887,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,7,BUY,4,21.0,0,,0,11193,False,0,4
4888,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,7,BUY,3,19.0,0,,0,11599,False,0,3
4889,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,7,BUY,2,22.0,2,,0,16492,False,0,2
4890,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,7,BUY,4,21.0,0,,0,5733,False,0,4
4891,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,7,SELL,1,24.0,0,,0,9081,True,1,0
4892,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,7,SELL,5,23.0,0,,0,6375,True,5,0
4893,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,7,BUY,5,17.0,0,,0,12887,False,0,5
4894,lrx4o1bb,4r9dfy5d,613e77b91fc96b58404a4584,7,BUY,3,21.0,0,,0,9693,False,0,3
4895,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,7,BUY,5,19.0,0,,0,7224,False,0,5
4896,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,7,BUY,4,19.0,0,,0,9512,False,0,4
4897,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,7,BUY,4,20.0,0,,0,8034,False,0,4
4898,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,7,BUY,2,24.0,2,,0,16276,False,0,2
4899,lrx4o1bb,bxi175mz,4vs1ljv7_69G,7,SELL,5,22.0,5,,0,12138,True,5,0
4900,lrx4o1bb,bxi175mz,4vs1ljv7_69G,7,BUY,3,21.0,0,,0,13985,False,0,3
4901,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,8,BUY,3,23.0,3,,0,6537,False,0,3
4902,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,8,BUY,2,20.0,0,,0,10418,False,0,2
4903,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,8,BUY,3,23.0,2,,0,11259,False,0,3
4904,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,8,SELL,1,24.0,0,,0,18688,True,1,0
4905,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,8,BUY,1,22.0,0,,0,7109,False,0,1
4906,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,8,SELL,1,25.0,0,,0,14477,True,1,0
4907,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,8,SELL,5,23.0,5,,0,9914,True,5,0
4908,lrx4o1bb,72yz3eik,4vs1ljv7_33S,8,BUY,1,23.0,0,,0,9479,False,0,1
4909,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,8,BUY,1,25.0,1,,0,17420,False,0,1
4910,lrx4o1bb,ltsdih4y,5d19281012e152001920227f,8,BUY,2,23.0,0,,0,5675,False,0,2
4911,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,8,BUY,2,22.0,0,,0,19124,False,0,2
4912,lrx4o1bb,4t1ee9xg,651c4484ba17050f6b716614,8,SELL,1,22.0,1,,0,16281,True,1,0
4913,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,8,BUY,3,24.0,3,,0,14604,False,0,3
4914,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,8,BUY,2,23.0,0,,0,16028,False,0,2
4915,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,8,SELL,1,20.0,1,,0,7995,True,1,0
4916,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,8,BUY,3,22.0,0,,0,14569,False,0,3
4917,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,8,SELL,2,25.0,0,,0,14166,True,2,0
4918,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,8,BUY,4,22.0,0,,0,5936,False,0,4
4919,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,8,SELL,1,25.0,0,,0,9997,True,1,0
4920,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,8,SELL,5,25.0,0,,0,4859,True,5,0
4921,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,8,BUY,4,18.0,0,,0,14972,False,0,4
4922,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,8,BUY,1,18.0,0,,0,5831,False,0,1
4923,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,8,SELL,2,27.0,0,,0,9973,True,2,0
4924,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,8,BUY,1,18.0,0,,0,19005,False,0,1
4925,lrx4o1bb,bxi175mz,4vs1ljv7_69G,8,BUY,3,22.0,0,,0,4296,False,0,3
4926,lrx4o1bb,bxi175mz,4vs1ljv7_69G,8,SELL,2,23.0,2,,0,12176,True,2,0
4927,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,9,SELL,3,25.0,0,,0,15960,True,3,0
4928,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,9,SELL,2,21.0,2,,0,2579,True,2,0
4929,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,9,BUY,3,20.0,0,,0,15005,False,0,3
4930,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,9,BUY,1,23.0,0,,0,10078,False,0,1
4931,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,9,BUY,3,22.0,0,,0,9564,False,0,3
4932,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,9,BUY,2,23.0,0,,0,13844,False,0,2
4933,lrx4o1bb,72yz3eik,4vs1ljv7_33S,9,BUY,1,24.0,1,,0,7535,False,0,1
4934,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,9,BUY,2,23.0,0,,0,14631,False,0,2
4935,lrx4o1bb,ltsdih4y,5d19281012e152001920227f,9,BUY,2,23.0,0,,0,8576,False,0,2
4936,lrx4o1bb,sl456vtl,5dce29700ad506063969a4a5,9,SELL,1,28.0,0,,0,11147,True,1,0
4937,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,9,BUY,5,20.0,0,,0,10812,False,0,5
4938,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,9,BUY,5,21.0,0,,0,16157,False,0,5
4939,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,9,BUY,3,22.0,0,,0,12250,False,0,3
4940,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,9,BUY,2,25.0,2,,0,17180,False,0,2
4941,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,9,BUY,3,22.0,0,,0,15757,False,0,3
4942,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,9,SELL,3,24.0,0,,0,12120,True,3,0
4943,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,9,BUY,1,22.0,0,,0,16714,False,0,1
4944,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,9,BUY,4,23.0,0,,0,6656,False,0,4
4945,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,9,SELL,1,26.0,0,,0,11604,True,1,0
4946,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,9,BUY,5,23.0,5,,0,4988,False,0,5
4947,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,9,SELL,5,27.0,0,,0,8389,True,5,0
4948,lrx4o1bb,4r9dfy5d,613e77b91fc96b58404a4584,9,SELL,5,23.0,5,,0,6061,True,5,0
4949,lrx4o1bb,gtl2rxaw,66601438206fb7fc6c48a81f,9,BUY,1,20.0,0,,0,19612,False,0,1
4950,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,9,SELL,1,27.0,0,,0,3865,True,1,0
4951,lrx4o1bb,mq2o1nqd,6267c3d17f88988d0d787c7f,9,SELL,1,21.0,1,,0,15144,True,1,0
4952,lrx4o1bb,bxi175mz,4vs1ljv7_69G,9,BUY,5,22.0,0,,0,6490,False,0,5
4953,lrx4o1bb,4iyqsfyl,65ef1b4257164ebb8e1db886,10,SELL,3,25.0,0,,0,6578,True,3,0
4954,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,10,SELL,1,19.0,1,,0,6816,True,1,0
4955,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,10,BUY,2,18.0,0,,0,13478,False,0,2
4956,lrx4o1bb,uz2flshd,632b947efa9da6a9bde31f94,10,BUY,4,18.0,0,,0,17842,False,0,4
4957,lrx4o1bb,pelnggmx,612962f44f151ddfd0298c52,10,BUY,1,24.0,1,,0,7577,False,0,1
4958,lrx4o1bb,az5lo3mq,4vs1ljv7_89Z,10,BUY,2,21.0,0,,0,11119,False,0,2
4959,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,10,SELL,4,23.0,4,,0,8871,True,4,0
4960,lrx4o1bb,g23zaokb,653703627539f3a8b2ed4af3,10,BUY,2,22.0,0,,0,12079,False,0,2
4961,lrx4o1bb,72yz3eik,4vs1ljv7_33S,10,SELL,2,24.0,0,,0,14829,True,2,0
4962,lrx4o1bb,72yz3eik,4vs1ljv7_33S,10,SELL,1,23.0,1,,0,16501,True,1,0
4963,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,10,BUY,1,24.0,1,,0,9564,False,0,1
4964,lrx4o1bb,ttaw67eh,4vs1ljv7_09T,10,SELL,1,25.0,0,,0,19812,True,1,0
4965,lrx4o1bb,ltsdih4y,5d19281012e152001920227f,10,SELL,1,23.0,1,,0,11662,True,1,0
4966,lrx4o1bb,sl456vtl,5dce29700ad506063969a4a5,10,SELL,1,28.0,0,,0,5697,True,1,0
4967,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,10,BUY,5,19.0,0,,0,3867,False,0,5
4968,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,10,BUY,5,20.0,0,,0,5529,False,0,5
4969,lrx4o1bb,rfkvqo4c,5f504fd2cc049d1cbf29c40d,10,BUY,1,19.0,0,,0,17763,False,0,1
4970,lrx4o1bb,4t1ee9xg,651c4484ba17050f6b716614,10,SELL,1,23.0,1,,0,6099,True,1,0
4971,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,10,SELL,1,28.0,0,,0,14219,True,1,0
4972,lrx4o1bb,ul71j1bt,4vs1ljv7_03Q,10,SELL,2,27.0,0,,0,15851,True,2,0
4973,lrx4o1bb,b0bwe4f8,6642bc68a8130f486d2ae4b0,10,BUY,2,21.0,0,,0,4788,False,0,2
4974,lrx4o1bb,p394myqt,663ed306e45b308e3a7b1f8d,10,BUY,2,23.0,2,,0,15623,False,0,2
4975,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,10,SELL,3,27.0,0,,0,13072,True,3,0
4976,lrx4o1bb,335bivem,6655e4f304ea91b8ecb46edc,10,BUY,2,22.0,0,,0,14919,False,0,2
4977,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,10,BUY,4,23.0,4,,0,3929,False,0,4
4978,lrx4o1bb,p2corcpc,60f5f8769fc9289a9e518129,10,SELL,1,26.0,0,,0,11211,True,1,0
4979,lrx4o1bb,7103fcf5,5a95a63e4eecca0001dd4cfa,10,BUY,2,21.0,0,,0,9384,False,0,2
