session,part_label,round,cash,shares,periods_until_auto_buy,periods_until_auto_sell,shares_transacted,trans_cost,cash_after_trade,interest_earned,dividend_earned,cash_result,shares_result,f0,f1,f2,f3,fcast_rnd_0,fcast_rnd_1,fcast_rnd_2,fcast_rnd_3,fcast_err_0,fcast_err_1,fcast_err_2,fcast_err_3,risk_1,risk_2,risk_3,risk_4,risk_rh,risk_rl,risk_sh,risk_sl,risk_phi_1,risk_phi_2,risk_phi_3,risk_phi_4,risk_reward,dose_r,dose_mu,is_mv,buy_quant,sell_quant,market_price,stock_value,equity
yh2bjr4n,65f4ab7884f8411c9e11a34e,10,251.98,0.0,-99,-99,0,0.0,251.98,12.6,0.0,264.58,0.0,36.0,41.0,,,10.0,12.0,15.0,20.0,4.0,3.0,,,0.0,1.0,1.0,0.0,18.75,1.25,10.25,8.5,35.0,52.0,44.0,40.0,,-0.2308111833831714,3.020005745732179,False,2,0,38.0,0.0,251.98
yh2bjr4n,612517df29cd32c6632b4a44,10,298.69,0.0,-99,-99,0,0.0,298.69,14.93,0.0,313.62,0.0,38.0,40.0,41.0,43.0,10.0,12.0,15.0,20.0,2.0,4.0,13.0,43.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,2,0,38.0,0.0,298.69
yh2bjr4n,5e1545d9b1fb05b6369d13e8,10,242.01,0.0,-99,-99,0,0.0,242.01,12.1,0.0,254.11,0.0,2.0,4.0,5.0,8.0,10.0,12.0,15.0,20.0,38.0,40.0,49.0,78.0,0.0,0.0,0.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,90.0,,1.176023896299089,3.217286422993482,False,4,0,38.0,0.0,242.01
yh2bjr4n,07C,10,286.11,0.0,-99,-99,4,-160.0,126.11,6.31,1.6,134.02,4.0,44.0,41.0,46.0,52.0,10.0,12.0,15.0,20.0,-4.0,3.0,8.0,34.0,0.0,,0.0,0.0,18.75,1.25,10.25,8.5,35.0,52.0,52.0,68.0,,0.634712233778681,3.323118923565544,False,6,0,38.0,0.0,286.11
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,10,340.57,0.0,-99,-99,0,0.0,340.57,17.03,0.0,357.6,0.0,32.0,31.0,37.0,37.0,10.0,12.0,15.0,20.0,8.0,13.0,17.0,49.0,0.0,0.0,1.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,66.0,,0.8862772919985367,3.2636225622312414,False,5,0,38.0,0.0,340.57
yh2bjr4n,31O,10,304.5,0.0,-99,-99,0,0.0,304.5,15.23,0.0,319.73,0.0,40.0,43.0,44.0,43.0,10.0,12.0,15.0,20.0,0.0,1.0,10.0,43.0,0.0,0.0,1.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,66.0,,0.8862772919985367,3.2636225622312414,False,8,0,38.0,0.0,304.5
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,10,67.97,8.0,-99,-99,0,0.0,67.97,3.4,3.2,74.57,8.0,37.0,37.0,48.0,63.0,10.0,12.0,15.0,20.0,3.0,7.0,6.0,23.0,0.0,0.0,1.0,,18.75,1.25,10.25,8.5,35.0,52.0,68.0,66.0,,1.015043652673384,3.5268588035031088,False,1,0,38.0,304.0,371.97
yh2bjr4n,63868eb7abcf3f247da6f52b,10,291.02,0.0,-99,-99,0,0.0,291.02,14.55,0.0,305.57,0.0,34.0,34.0,34.0,35.0,10.0,12.0,15.0,20.0,6.0,10.0,20.0,51.0,0.0,0.0,1.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,66.0,,0.8862772919985367,3.2636225622312414,False,5,0,38.0,0.0,291.02
yh2bjr4n,5bf311373a5bf00001401f64,10,93.98,4.0,-99,-99,-4,160.0,253.98,12.7,0.0,266.68,0.0,38.0,40.0,45.0,55.0,10.0,12.0,15.0,20.0,2.0,4.0,9.0,31.0,0.0,0.0,1.0,1.0,18.75,1.25,10.25,8.5,35.0,52.0,68.0,66.0,,0.8862772919985367,3.2636225622312414,False,2,4,38.0,152.0,245.98
yh2bjr4n,63d15e1be853005ff591b935,11,254.11,0.0,-99,-99,0,0.0,254.11,12.71,0.0,266.82,0.0,42.0,45.0,54.0,60.0,11.0,13.0,16.0,21.0,0.0,2.0,5.0,31.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,5,0,40.0,0.0,254.11
yh2bjr4n,47R,11,230.08,5.0,-99,-99,2,-84.0,146.08,7.3,2.8,156.18,7.0,42.0,45.0,54.0,64.0,11.0,13.0,16.0,21.0,0.0,2.0,5.0,27.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,2,0,40.0,200.0,430.08
yh2bjr4n,64d5219df0415c9a7c609c19,11,39.7,6.0,-99,-99,-5,210.0,249.7,12.49,0.4,262.59,1.0,42.0,44.0,49.0,58.0,11.0,13.0,16.0,21.0,0.0,3.0,10.0,33.0,0.0,1.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,36.0,50.0,,0.8238644869560978,2.5829696728600697,False,0,5,40.0,240.0,279.7
yh2bjr4n,63e576170eb086a90644efb4,11,238.59,1.0,-99,-99,0,0.0,238.59,11.93,0.4,250.92,1.0,42.0,46.0,52.0,62.0,11.0,13.0,16.0,21.0,0.0,1.0,7.0,29.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,5,0,40.0,40.0,278.59000000000003
yh2bjr4n,655fa05b1303f59972ea6555,11,228.43,1.0,-99,-99,2,-84.0,144.43,7.22,1.2,152.85,3.0,40.0,42.0,45.0,50.0,11.0,13.0,16.0,21.0,2.0,5.0,14.0,41.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,2,0,40.0,40.0,268.43
yh2bjr4n,63X,11,273.21,0.0,-99,-99,0,0.0,273.21,13.66,0.0,286.87,0.0,40.0,41.0,36.0,41.0,11.0,13.0,16.0,21.0,2.0,6.0,23.0,50.0,0.0,0.0,0.0,,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,0.6732498182226082,3.3873906702524264,False,5,0,40.0,0.0,273.21
yh2bjr4n,90M,11,66.97,7.0,-99,-99,1,-42.0,24.97,1.25,3.2,29.42,8.0,42.0,44.0,50.0,49.0,11.0,13.0,16.0,21.0,0.0,3.0,9.0,42.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,1,0,40.0,280.0,346.97
yh2bjr4n,65f4ab7884f8411c9e11a34e,11,264.58,0.0,-99,-99,0,0.0,264.58,13.23,0.0,277.81,0.0,40.0,44.0,,,11.0,13.0,16.0,21.0,2.0,3.0,,,0.0,1.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,36.0,50.0,,0.8238644869560978,2.5829696728600697,False,4,0,40.0,0.0,264.58
yh2bjr4n,612517df29cd32c6632b4a44,11,313.62,0.0,-99,-99,0,0.0,313.62,15.68,0.0,329.3,0.0,40.0,41.0,43.0,42.0,11.0,13.0,16.0,21.0,2.0,6.0,16.0,49.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,2,0,40.0,0.0,313.62
yh2bjr4n,5e1545d9b1fb05b6369d13e8,11,254.11,0.0,-99,-99,0,0.0,254.11,12.71,0.0,266.82,0.0,4.0,5.0,6.0,8.0,11.0,13.0,16.0,21.0,38.0,42.0,53.0,83.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,7,0,40.0,0.0,254.11
yh2bjr4n,07C,11,134.02,4.0,-99,-99,0,0.0,134.02,6.7,1.6,142.32,4.0,43.0,45.0,43.0,51.0,11.0,13.0,16.0,21.0,-1.0,2.0,16.0,40.0,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,0,0,40.0,160.0,294.02
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,11,357.6,0.0,-99,-99,0,0.0,357.6,17.88,0.0,375.48,0.0,30.0,32.0,40.0,38.0,11.0,13.0,16.0,21.0,12.0,15.0,19.0,53.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,2,0,40.0,0.0,357.6
yh2bjr4n,31O,11,319.73,0.0,-99,-99,0,0.0,319.73,15.99,0.0,335.72,0.0,42.0,43.0,43.0,43.0,11.0,13.0,16.0,21.0,0.0,4.0,16.0,48.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,0,0,40.0,0.0,319.73
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,11,74.57,8.0,-99,-99,0,0.0,74.57,3.73,3.2,81.5,8.0,,,,,11.0,13.0,16.0,21.0,,,,,0.0,0.0,0.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,95.0,,1.2027006660128392,2.9102228216074693,False,2,0,40.0,320.0,394.57
yh2bjr4n,63868eb7abcf3f247da6f52b,11,305.57,0.0,-99,-99,0,0.0,305.57,15.28,0.0,320.85,0.0,39.0,40.0,40.0,42.0,11.0,13.0,16.0,21.0,3.0,7.0,19.0,49.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,6,0,40.0,0.0,305.57
yh2bjr4n,5bf311373a5bf00001401f64,11,266.68,0.0,-99,-99,0,0.0,266.68,13.33,0.0,280.01,0.0,40.0,43.0,48.0,53.0,11.0,13.0,16.0,21.0,2.0,4.0,11.0,38.0,0.0,0.0,1.0,1.0,19.0,1.5,9.5,7.0,26.0,44.0,64.0,60.0,,0.9183914926402906,3.3528420700423256,False,5,0,40.0,0.0,266.68
yh2bjr4n,63d15e1be853005ff591b935,12,266.82,0.0,-99,-99,0,0.0,266.82,13.34,0.0,280.16,0.0,44.0,50.0,58.0,62.0,12.0,14.0,17.0,22.0,0.0,0.0,7.0,34.0,0.0,1.0,1.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,43.0,,-0.1296917512549873,3.056223863414836,False,6,0,42.0,0.0,266.82
yh2bjr4n,47R,12,156.18,7.0,-99,-99,2,-88.0,68.18,3.41,9.0,80.59,9.0,44.0,48.0,56.0,68.0,12.0,14.0,17.0,22.0,0.0,2.0,9.0,28.0,0.0,0.0,1.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.5789637508479959,3.193447164446692,False,2,0,42.0,294.0,450.18
yh2bjr4n,64d5219df0415c9a7c609c19,12,262.59,1.0,-99,-99,-1,44.0,306.59,15.33,0.0,321.92,0.0,43.0,45.0,51.0,61.0,12.0,14.0,17.0,22.0,1.0,5.0,14.0,35.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,5,1,42.0,42.0,304.59
yh2bjr4n,63e576170eb086a90644efb4,12,250.92,1.0,-99,-99,0,0.0,250.92,12.55,1.0,264.47,1.0,43.0,45.0,48.0,53.0,12.0,14.0,17.0,22.0,1.0,5.0,17.0,43.0,0.0,1.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,60.0,,0.2582439867903254,3.238049641242899,False,5,0,42.0,42.0,292.92
yh2bjr4n,655fa05b1303f59972ea6555,12,152.85,3.0,-99,-99,2,-88.0,64.85,3.24,5.0,73.09,5.0,42.0,45.0,48.0,51.0,12.0,14.0,17.0,22.0,2.0,5.0,17.0,45.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,2,0,42.0,126.0,278.85
yh2bjr4n,63X,12,286.87,0.0,-99,-99,0,0.0,286.87,14.34,0.0,301.21,0.0,41.0,42.0,40.0,43.0,12.0,14.0,17.0,22.0,3.0,8.0,25.0,53.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,4,0,42.0,0.0,286.87
yh2bjr4n,90M,12,29.42,8.0,-99,-99,0,0.0,29.42,1.47,8.0,38.89,8.0,43.0,46.0,50.0,49.0,12.0,14.0,17.0,22.0,1.0,4.0,15.0,47.0,0.0,0.0,1.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.9127195222640476,2.9737760582988657,False,0,0,42.0,336.0,365.42
yh2bjr4n,65f4ab7884f8411c9e11a34e,12,277.81,0.0,-99,-99,0,0.0,277.81,13.89,0.0,291.7,0.0,42.0,46.0,,,12.0,14.0,17.0,22.0,2.0,4.0,,,0.0,1.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,60.0,,0.6595051310116092,2.4550948580985663,False,1,0,42.0,0.0,277.81
yh2bjr4n,612517df29cd32c6632b4a44,12,329.3,0.0,-99,-99,0,0.0,329.3,16.47,0.0,345.77,0.0,42.0,40.0,40.0,40.0,12.0,14.0,17.0,22.0,2.0,10.0,25.0,56.0,0.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,0.992546814717438,3.308397113725946,False,2,0,42.0,0.0,329.3
yh2bjr4n,5e1545d9b1fb05b6369d13e8,12,266.82,0.0,-99,-99,0,0.0,266.82,13.34,0.0,280.16,0.0,4.0,5.0,6.0,7.0,12.0,14.0,17.0,22.0,40.0,45.0,59.0,89.0,0.0,0.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,84.0,,1.21323847682454,3.5996717431254166,False,5,0,42.0,0.0,266.82
yh2bjr4n,07C,12,142.32,4.0,-99,-99,-4,176.0,318.32,15.92,0.0,334.24,0.0,43.0,45.0,47.0,51.0,12.0,14.0,17.0,22.0,1.0,5.0,18.0,45.0,1.0,0.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,22.0,28.0,33.0,,-0.3890535191207844,2.9595013289264824,False,0,4,42.0,168.0,310.32
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,12,375.48,0.0,-99,-99,0,0.0,375.48,18.77,0.0,394.25,0.0,41.0,36.0,52.0,63.0,12.0,14.0,17.0,22.0,3.0,14.0,13.0,33.0,0.0,1.0,0.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,60.0,,0.2582439867903254,3.238049641242899,False,4,0,42.0,0.0,375.48
yh2bjr4n,31O,12,335.72,0.0,-99,-99,0,0.0,335.72,16.79,0.0,352.51,0.0,38.0,34.0,43.0,41.0,12.0,14.0,17.0,22.0,6.0,16.0,22.0,55.0,0.0,,1.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,61.0,48.0,,-0.0180623829525122,2.9936494600761425,False,0,0,42.0,0.0,335.72
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,12,81.5,8.0,-99,-99,1,-44.0,37.5,1.88,9.0,48.38,9.0,33.0,39.0,40.0,51.0,12.0,14.0,17.0,22.0,11.0,11.0,25.0,45.0,0.0,0.0,1.0,,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,1.1122872159492418,3.4664336279283336,False,1,0,42.0,336.0,417.5
yh2bjr4n,63868eb7abcf3f247da6f52b,12,320.85,0.0,-99,-99,0,0.0,320.85,16.04,0.0,336.89,0.0,40.0,39.0,41.0,41.0,12.0,14.0,17.0,22.0,4.0,11.0,24.0,55.0,0.0,1.0,0.0,1.0,20.25,0.25,10.0,8.75,37.0,61.0,48.0,60.0,,0.6595051310116092,2.4550948580985663,False,7,0,42.0,0.0,320.85
yh2bjr4n,5bf311373a5bf00001401f64,12,280.01,0.0,-99,-99,0,0.0,280.01,14.0,0.0,294.01,0.0,43.0,46.0,50.0,58.0,12.0,14.0,17.0,22.0,1.0,4.0,15.0,38.0,0.0,0.0,1.0,0.0,20.25,0.25,10.0,8.75,37.0,61.0,76.0,73.0,,0.5789637508479959,3.193447164446692,False,5,0,42.0,0.0,280.01
yh2bjr4n,63d15e1be853005ff591b935,13,280.16,0.0,-99,-99,0,0.0,280.16,14.01,0.0,294.17,0.0,48.0,52.0,53.0,59.0,13.0,15.0,18.0,23.0,-1.0,2.0,19.0,42.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,6,0,44.0,0.0,280.16
yh2bjr4n,47R,13,80.59,9.0,-99,-99,-4,188.0,268.59,13.43,2.0,284.02,5.0,46.0,48.0,58.0,72.0,13.0,15.0,18.0,23.0,1.0,6.0,14.0,29.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,0,4,44.0,396.0,476.59
yh2bjr4n,64d5219df0415c9a7c609c19,13,321.92,0.0,-99,-99,0,0.0,321.92,16.1,0.0,338.02,0.0,46.0,49.0,53.0,65.0,13.0,15.0,18.0,23.0,1.0,5.0,19.0,36.0,,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,31.0,50.0,41.0,,0.3959981569636647,2.9393163721398152,False,5,0,44.0,0.0,321.92
yh2bjr4n,63e576170eb086a90644efb4,13,264.47,1.0,-99,-99,0,0.0,264.47,13.22,0.4,278.09,1.0,45.0,47.0,50.0,55.0,13.0,15.0,18.0,23.0,2.0,7.0,22.0,46.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,5,0,44.0,44.0,308.47
yh2bjr4n,655fa05b1303f59972ea6555,13,73.09,5.0,-99,-99,-1,47.0,120.09,6.0,1.6,127.69,4.0,44.0,47.0,52.0,60.0,13.0,15.0,18.0,23.0,3.0,7.0,20.0,41.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,0,3,44.0,220.0,293.09000000000003
yh2bjr4n,63X,13,301.21,0.0,-99,-99,0,0.0,301.21,15.06,0.0,316.27,0.0,44.0,45.0,45.0,46.0,13.0,15.0,18.0,23.0,3.0,9.0,27.0,55.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,0,0,44.0,0.0,301.21
yh2bjr4n,90M,13,38.89,8.0,-99,-99,0,0.0,38.89,1.94,3.2,44.03,8.0,46.0,49.0,53.0,51.0,13.0,15.0,18.0,23.0,1.0,5.0,19.0,50.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,0,0,44.0,352.0,390.89
yh2bjr4n,65f4ab7884f8411c9e11a34e,13,291.7,0.0,-99,-99,0,0.0,291.7,14.59,0.0,306.29,0.0,42.0,47.0,,,13.0,15.0,18.0,23.0,5.0,7.0,,,0.0,1.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,41.0,55.0,,0.7920189482169202,2.418255714952593,False,4,0,44.0,0.0,291.7
yh2bjr4n,612517df29cd32c6632b4a44,13,345.77,0.0,-99,-99,0,0.0,345.77,17.29,0.0,363.06,0.0,44.0,44.0,45.0,43.0,13.0,15.0,18.0,23.0,3.0,10.0,27.0,58.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,2,0,44.0,0.0,345.77
yh2bjr4n,5e1545d9b1fb05b6369d13e8,13,280.16,0.0,-99,-99,0,0.0,280.16,14.01,0.0,294.17,0.0,5.0,5.0,5.0,11.0,13.0,15.0,18.0,23.0,42.0,49.0,67.0,90.0,0.0,0.0,0.0,0.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,0.987614590285018,3.599916684005947,False,1,0,44.0,0.0,280.16
yh2bjr4n,07C,13,334.24,0.0,-99,-99,0,0.0,334.24,16.71,0.0,350.95,0.0,46.0,48.0,54.0,59.0,13.0,15.0,18.0,23.0,1.0,6.0,18.0,42.0,,0.0,1.0,0.0,18.0,1.0,9.0,7.5,31.0,31.0,50.0,41.0,,-0.0934177047387598,2.986138898667277,False,0,0,44.0,0.0,334.24
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,13,394.25,0.0,-99,-99,0,0.0,394.25,19.71,0.0,413.96,0.0,24.0,26.0,30.0,40.0,13.0,15.0,18.0,23.0,23.0,28.0,42.0,61.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,3,0,44.0,0.0,394.25
yh2bjr4n,31O,13,352.51,0.0,-99,-99,0,0.0,352.51,17.63,0.0,370.14,0.0,47.0,49.0,53.0,140.0,13.0,15.0,18.0,23.0,0.0,5.0,19.0,-39.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,8,0,44.0,0.0,352.51
yh2bjr4n,5eb5f6d5e38e9f4e6c8dde3f,13,48.38,9.0,-99,-99,1,-47.0,1.38,0.07,4.0,5.45,10.0,39.0,45.0,49.0,52.0,13.0,15.0,18.0,23.0,8.0,9.0,23.0,49.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,1,0,44.0,396.0,444.38
yh2bjr4n,63868eb7abcf3f247da6f52b,13,336.89,0.0,-99,-99,0,0.0,336.89,16.84,0.0,353.73,0.0,43.0,42.0,39.0,39.0,13.0,15.0,18.0,23.0,4.0,12.0,33.0,62.0,0.0,0.0,1.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,64.0,,0.9018296823184077,3.255116753082317,False,8,0,44.0,0.0,336.89
yh2bjr4n,5bf311373a5bf00001401f64,13,294.01,0.0,-99,-99,4,-188.0,106.01,5.3,1.6,112.91,4.0,46.0,50.0,56.0,64.0,13.0,15.0,18.0,23.0,1.0,4.0,16.0,37.0,0.0,0.0,0.0,1.0,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1.192259004671958,3.306974927891842,False,4,0,44.0,0.0,294.01
yh2bjr4n,63d15e1be853005ff591b935,14,294.17,0.0,-99,-99,0,0.0,294.17,14.71,0.0,308.88,0.0,49.0,52.0,54.0,56.0,14.0,16.0,19.0,24.0,1.0,7.0,26.0,46.0,0.0,0.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.9086355848053952,3.333226979724591,False,6,0,47.0,0.0,294.17
yh2bjr4n,47R,14,284.02,5.0,-99,-99,0,0.0,284.02,14.2,5.0,303.22,5.0,50.0,53.0,61.0,75.0,14.0,16.0,19.0,24.0,0.0,6.0,19.0,27.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,2,0,47.0,235.0,519.02
yh2bjr4n,64d5219df0415c9a7c609c19,14,338.02,0.0,-99,-99,4,-200.0,138.02,6.9,4.0,148.92,4.0,50.0,56.0,62.0,73.0,14.0,16.0,19.0,24.0,0.0,3.0,18.0,29.0,1.0,0.0,1.0,0.0,18.25,1.75,9.5,9.0,35.0,24.0,30.0,27.0,,-0.8274834835210314,2.9668279465958087,False,5,0,47.0,0.0,338.02
yh2bjr4n,63e576170eb086a90644efb4,14,278.09,1.0,-99,-99,0,0.0,278.09,13.9,1.0,292.99,1.0,48.0,50.0,53.0,58.0,14.0,16.0,19.0,24.0,2.0,9.0,27.0,44.0,0.0,0.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.9086355848053952,3.333226979724591,False,5,0,47.0,47.0,325.09
yh2bjr4n,655fa05b1303f59972ea6555,14,127.69,4.0,-99,-99,-2,100.0,227.69,11.38,2.0,241.07,2.0,47.0,48.0,50.0,55.0,14.0,16.0,19.0,24.0,3.0,11.0,30.0,47.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,1,2,47.0,188.0,315.69
yh2bjr4n,63X,14,316.27,0.0,-99,-99,0,0.0,316.27,15.81,0.0,332.08,0.0,47.0,48.0,50.0,49.0,14.0,16.0,19.0,24.0,3.0,11.0,30.0,53.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,0,0,47.0,0.0,316.27
yh2bjr4n,90M,14,44.03,8.0,-99,-99,0,0.0,44.03,2.2,8.0,54.23,8.0,48.0,51.0,56.0,42.0,14.0,16.0,19.0,24.0,2.0,8.0,24.0,60.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,0,0,47.0,376.0,420.03
yh2bjr4n,65f4ab7884f8411c9e11a34e,14,306.29,0.0,-99,-99,0,0.0,306.29,15.31,0.0,321.6,0.0,47.0,51.0,,,14.0,16.0,19.0,24.0,3.0,8.0,,,0.0,1.0,1.0,0.0,18.25,1.75,9.5,9.0,35.0,50.0,44.0,40.0,,-0.2379026764571292,3.0469482327057658,False,5,0,47.0,0.0,306.29
yh2bjr4n,612517df29cd32c6632b4a44,14,363.06,0.0,-99,-99,0,0.0,363.06,18.15,0.0,381.21,0.0,47.0,46.0,48.0,49.0,14.0,16.0,19.0,24.0,3.0,13.0,32.0,53.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,2,0,47.0,0.0,363.06
yh2bjr4n,5e1545d9b1fb05b6369d13e8,14,294.17,0.0,-99,-99,0,0.0,294.17,14.71,0.0,308.88,0.0,4.0,,5.0,6.0,14.0,16.0,19.0,24.0,46.0,,75.0,96.0,0.0,0.0,0.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1.1848806866717567,2.837871398432185,False,3,0,47.0,0.0,294.17
yh2bjr4n,07C,14,350.95,0.0,-99,-99,0,0.0,350.95,17.55,0.0,368.5,0.0,49.0,52.0,52.0,61.0,14.0,16.0,19.0,24.0,1.0,7.0,28.0,41.0,,0.0,0.0,0.0,18.25,1.75,9.5,9.0,35.0,35.0,50.0,67.0,,0.6392121055165333,3.41165673425237,False,7,0,47.0,0.0,350.95
yh2bjr4n,5e8b32ec2c33ae7f20a0b401,14,413.96,0.0,-99,-99,0,0.0,413.96,20.7,0.0,434.66,0.0,38.0,39.0,43.0,45.0,14.0,16.0,19.0,24.0,12.0,20.0,37.0,57.0,0.0,1.0,1.0,0.0,18.25,1.75,9.5,9.0,35.0,50.0,44.0,40.0,,-0.2379026764571292,3.0469482327057658,False,5,0,47.0,0.0,413.96
yh2bjr4n,31O,14,370.14,0.0,-99,-99,0,0.0,370.14,18.51,0.0,388.65,0.0,50.0,51.0,61.0,78.0,14.0,16.0,19.0,24.0,0.0,8.0,19.0,24.0,0.0,0.0,1.0,1.0,18.25,1.75,9.5,9.0,35.0,50.0,67.0,65.0,,0.9086355848053952,3.333226979724591,False,0,0,47.0,0.0,370.14
