participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.cash,player.shares,player.periods_until_auto_buy,player.periods_until_auto_sell,player.shares_transacted,player.trans_cost,player.cash_after_trade,player.interest_earned,player.dividend_earned,player.cash_result,player.shares_result,player.f0,player.f1,player.f2,player.f3,player.forecast_error,player.forecast_reward,player.forecast_bonus_data,player.risk,player.risk_1,player.risk_2,player.risk_3,player.risk_4,player.risk_rh,player.risk_rl,player.risk_sh,player.risk_sl,player.risk_phi_1,player.risk_phi_2,player.risk_phi_3,player.risk_phi_4,player.risk_reward,group.id_in_subsession,group.price,group.volume,group.dividend,group.float,group.short,group.is_practice,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
16,exy6fw5x,07N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.669144,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
17,5tm7qhs1,27N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.681582,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
18,1u1ufjyw,20M,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.693904,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
19,764yxc71,85N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.706105,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
20,gb3hkq5e,37F,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.718175,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
21,il9bgwox,98Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.730454,1,,,0.0,21,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
22,g4tyhcz6,69Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.744085,1,,,0.0,22,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
23,pz67r0id,28O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.757411,1,,,0.0,23,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
24,whfd062k,85O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.771221,1,,,0.0,24,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
25,46u7np3d,46R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.784067,1,,,0.0,25,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,49.0,2,1.0,24,0,0,15,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
1,gl51q2vq,15D,0,569,569,payment,NonParticipantPage,2024-01-12 18:40:14.523594,1,,,0.0,1,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
2,l0grn7sz,67W,0,568,569,payment,FinalResultsPage,2024-01-12 18:46:04.309251,1,,,2277.63,2,,0.0,421.39,1,-99,-99,0,0.0,421.39,21.07,0.4,442.86,1,50,48,45,39,2.0,5.0,,,0,0,0,1,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
3,jy2a5vzo,89L,0,568,569,payment,FinalResultsPage,2024-01-12 18:47:59.643871,1,,,3133.39,3,,0.0,391.99,0,-99,-99,0,0.0,391.99,19.6,0.0,411.59,0,51,51,50,49,3.0,0.0,,,0,1,,0,18.0,1.0,9.0,7.5,31.0,50.0,41.0,41.0,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
4,o15xzr8d,92Z,0,568,569,payment,FinalResultsPage,2024-01-12 18:51:04.255075,1,,,1570.82,4,,0.0,86.95,7,-99,-99,0,0.0,86.95,4.35,2.8,94.1,7,50,52,57,51,2.0,5.0,,,0,1,0,1,18.0,1.0,9.0,7.5,31.0,50.0,41.0,55.0,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
5,l57o9tis,35G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.582043,1,,,0.0,5,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
6,hh6sicch,07Q,0,568,569,payment,FinalResultsPage,2024-01-12 18:57:33.051021,1,,,2202.31,6,,0.0,389.48,0,-99,-99,0,0.0,389.48,19.47,0.0,408.95,0,45,42,40,39,3.0,0.0,,,0,0,0,1,18.0,1.0,9.0,7.5,31.0,50.0,67.0,86.0,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
7,68cpb66c,95E,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:12.990727,1,,,0.0,7,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
8,atgr7a8d,92T,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:22.534315,1,,,1550.83,8,,0.0,48.55,8,-99,-99,0,0.0,48.55,2.43,3.2,54.18,8,,51,52,54,,0.0,,,,0,0,0,18.0,1.0,9.0,7.5,31.0,31.0,50.0,67.0,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
9,dxuiq3eb,24E,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:25.963367,1,,,1871.88,9,,0.0,35.36,8,-99,-99,0,0.0,35.36,1.77,3.2,40.33,8,51,52,54,56,3.0,0.0,,,0,,0,1,18.0,1.0,9.0,7.5,31.0,50.0,50.0,67.0,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
10,hjc5va7o,64S,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.594725,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
11,wfl1z2g1,95Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.607095,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
12,rrz582h4,48P,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.618915,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
13,wvvrvvaj,87X,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.630856,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
14,bz49iw35,06R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.643106,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
15,r7mbeur3,20G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.655956,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
16,exy6fw5x,07N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.669144,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
17,5tm7qhs1,27N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.681582,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
18,1u1ufjyw,20M,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.693904,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
19,764yxc71,85N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.706105,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
20,gb3hkq5e,37F,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.718175,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
21,il9bgwox,98Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.730454,1,,,0.0,21,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
22,g4tyhcz6,69Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.744085,1,,,0.0,22,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
23,pz67r0id,28O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.757411,1,,,0.0,23,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
24,whfd062k,85O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.771221,1,,,0.0,24,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
25,46u7np3d,46R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.784067,1,,,0.0,25,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,48.0,0,0.4,24,0,0,16,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
1,gl51q2vq,15D,0,569,569,payment,NonParticipantPage,2024-01-12 18:40:14.523594,1,,,0.0,1,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
2,l0grn7sz,67W,0,568,569,payment,FinalResultsPage,2024-01-12 18:46:04.309251,1,,,2277.63,2,,0.0,442.86,1,-99,-99,0,0.0,442.86,22.14,1.0,466.0,1,47,44,41,39,3.0,0.0,,,0,0,0,1,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
3,jy2a5vzo,89L,0,568,569,payment,FinalResultsPage,2024-01-12 18:47:59.643871,1,,,3133.39,3,,0.0,411.59,0,-99,-99,0,0.0,411.59,20.58,0.0,432.17,0,46,42,41,39,4.0,0.0,,,0,1,0,1,18.25,1.75,9.5,9.0,35.0,50.0,44.0,56.0,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
4,o15xzr8d,92Z,0,568,569,payment,FinalResultsPage,2024-01-12 18:51:04.255075,1,,,1570.82,4,,0.0,94.1,7,-99,-99,0,0.0,94.1,4.71,7.0,105.81,7,45,40,41,40,5.0,0.0,,,0,1,1,1,18.25,1.75,9.5,9.0,35.0,50.0,44.0,40.0,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
5,l57o9tis,35G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.582043,1,,,0.0,5,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
6,hh6sicch,07Q,0,568,569,payment,FinalResultsPage,2024-01-12 18:57:33.051021,1,,,2202.31,6,,0.0,408.95,0,-99,-99,0,0.0,408.95,20.45,0.0,429.4,0,43,41,39,39,7.0,0.0,,,0,0,0,1,18.25,1.75,9.5,9.0,35.0,50.0,67.0,97.0,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
7,68cpb66c,95E,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:12.990727,1,,,0.0,7,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
8,atgr7a8d,92T,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:22.534315,1,,,1550.83,8,,0.0,54.18,8,-99,-99,1,-50.0,4.18,0.21,9.0,13.39,9,,52,53,54,,0.0,,,,0,0,0,18.25,1.75,9.5,9.0,35.0,35.0,50.0,67.0,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
9,dxuiq3eb,24E,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:25.963367,1,,,1871.88,9,,0.0,40.33,8,-99,-99,-1,50.0,90.33,4.52,7.0,101.85,7,50,50,50,51,0.0,5.0,,,,0,,0,18.25,1.75,9.5,9.0,35.0,35.0,50.0,50.0,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
10,hjc5va7o,64S,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.594725,1,,,0.0,10,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
11,wfl1z2g1,95Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.607095,1,,,0.0,11,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
12,rrz582h4,48P,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.618915,1,,,0.0,12,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
13,wvvrvvaj,87X,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.630856,1,,,0.0,13,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
14,bz49iw35,06R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.643106,1,,,0.0,14,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
15,r7mbeur3,20G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.655956,1,,,0.0,15,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
16,exy6fw5x,07N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.669144,1,,,0.0,16,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
17,5tm7qhs1,27N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.681582,1,,,0.0,17,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
18,1u1ufjyw,20M,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.693904,1,,,0.0,18,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
19,764yxc71,85N,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.706105,1,,,0.0,19,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
20,gb3hkq5e,37F,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.718175,1,,,0.0,20,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
21,il9bgwox,98Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.730454,1,,,0.0,21,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
22,g4tyhcz6,69Z,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.744085,1,,,0.0,22,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
23,pz67r0id,28O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.757411,1,,,0.0,23,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
24,whfd062k,85O,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.771221,1,,,0.0,24,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
25,46u7np3d,46R,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.784067,1,,,0.0,25,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,50.0,1,1.0,24,0,0,17,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
1,gl51q2vq,15D,0,569,569,payment,NonParticipantPage,2024-01-12 18:40:14.523594,1,,,0.0,1,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
2,l0grn7sz,67W,0,568,569,payment,FinalResultsPage,2024-01-12 18:46:04.309251,1,,,2277.63,2,,0.0,466.0,1,-99,-99,0,0.0,466.0,23.3,1.0,490.3,1,48,46,46,44,4.0,0.0,,,0,0,0,1,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
3,jy2a5vzo,89L,0,568,569,payment,FinalResultsPage,2024-01-12 18:47:59.643871,1,,,3133.39,3,,0.0,432.17,0,-99,-99,0,0.0,432.17,21.61,0.0,453.78,0,47,46,42,40,3.0,0.0,,,0,0,1,1,19.25,1.75,10.0,8.5,31.0,47.0,67.0,62.0,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
4,o15xzr8d,92Z,0,568,569,payment,FinalResultsPage,2024-01-12 18:51:04.255075,1,,,1570.82,4,,0.0,105.81,7,-99,-99,0,0.0,105.81,5.29,7.0,118.1,7,52,48,43,42,8.0,0.0,,,0,1,0,1,19.25,1.75,10.0,8.5,31.0,47.0,40.0,53.0,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
5,l57o9tis,35G,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:39.582043,1,,,0.0,5,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
6,hh6sicch,07Q,0,568,569,payment,FinalResultsPage,2024-01-12 18:57:33.051021,1,,,2202.31,6,,0.0,429.4,0,-99,-99,0,0.0,429.4,21.47,0.0,450.87,0,47,45,44,41,3.0,0.0,,,0,0,0,1,19.25,1.75,10.0,8.5,31.0,47.0,67.0,95.0,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
7,68cpb66c,95E,0,569,569,payment,NonParticipantPage,2024-01-12 18:58:12.990727,1,,,0.0,7,,0.0,0.0,0,-99,-99,0,0.0,0.0,0.0,0.0,0.0,0,,,,,,0.0,,,,,,,,,,,,,,,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
8,atgr7a8d,92T,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:22.534315,1,,,1550.83,8,,0.0,13.39,9,-99,-99,0,0.0,13.39,0.67,9.0,23.06,9,,54,56,59,,0.0,,,0,0,,0,19.25,1.75,10.0,8.5,31.0,47.0,67.0,67.0,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
9,dxuiq3eb,24E,0,568,569,payment,FinalResultsPage,2024-01-12 18:58:25.963367,1,,,1871.88,9,,0.0,101.85,7,-99,-99,0,0.0,101.85,5.09,7.0,113.94,7,52,53,55,56,8.0,0.0,,,,0,,0,19.25,1.75,10.0,8.5,31.0,31.0,47.0,47.0,,1,44.0,0,1.0,24,0,0,18,pk07m2y3,Pilot 2024-01-12 14:00 EST,,,Prolific-only pilot experiment,0
