session,participant,part_label,round_number,type,quantity,price,quantity_final,original_quantity,automatic,market_price,volume
tyz81wyd,6ny6xs08,15R,32,BUY,5,12.0,0,,0,14.0,0
tyz81wyd,6ny6xs08,15R,32,SELL,5,16.0,0,,0,14.0,0
tyz81wyd,nuf0rynv,59L,32,BUY,5,13.0,0,,0,14.0,0
tyz81wyd,nuf0rynv,59L,32,BUY,5,13.0,0,,0,14.0,0
tyz81wyd,mylj7izc,79R,32,BUY,3,11.0,0,,0,14.0,0
tyz81wyd,ol14eaz1,42X,32,BUY,5,13.0,0,,0,14.0,0
tyz81wyd,ol14eaz1,42X,32,BUY,5,13.0,0,,0,14.0,0
tyz81wyd,ol14eaz1,42X,32,BUY,5,13.0,0,,0,14.0,0
tyz81wyd,15dx0pze,42P,33,SELL,2,100.0,0,,0,14.0,5
tyz81wyd,15dx0pze,42P,33,BUY,1,70.0,1,,0,14.0,5
tyz81wyd,15dx0pze,42P,33,BUY,1,76.0,1,,0,14.0,5
tyz81wyd,15dx0pze,42P,33,BUY,2,55.0,2,,0,14.0,5
tyz81wyd,b756p5lc,33X,33,BUY,5,14.0,0,,0,14.0,5
tyz81wyd,6ny6xs08,15R,33,SELL,5,14.0,5,,0,14.0,5
tyz81wyd,6ny6xs08,15R,33,BUY,5,13.0,0,,0,14.0,5
tyz81wyd,mylj7izc,79R,33,BUY,5,13.0,0,,0,14.0,5
tyz81wyd,ol14eaz1,42X,33,BUY,5,14.0,1,,0,14.0,5
tyz81wyd,ol14eaz1,42X,33,BUY,5,13.0,0,,0,14.0,5
tyz81wyd,ol14eaz1,42X,33,BUY,5,12.0,0,,0,14.0,5
