participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
18,fc7uqw0r,5fb5ef0ab61b9e02d5752768,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:19.105110,1,,,557.35,18,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
19,918ynme0,65e85fa344091288e6f10cd7,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:20.980910,1,,,993.09,19,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
20,wtt5nhxa,d01q58pi_34H,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:22.900943,1,,,1071.71,20,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
21,0c5d8uz8,d01q58pi_91C,0,365,368,rounds,FinalResultsPage,2024-07-10 18:06:29.401713,1,,,1186.03,21,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
22,vmtij6qz,6674967028c3e0b548772c94,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:32.361751,1,,,508.64,22,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
23,ia0myt66,590eb4006d77630001d3a28a,0,367,368,payment,FinalResultsPage,2024-07-10 18:06:54.516221,1,,,342.7,23,,0.0,1,1,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
24,0impsgas,m48xf7cp_14I,0,368,368,payment,NonParticipantPage,2024-07-10 18:07:11.212059,1,,,0.0,24,,0.0,0,0,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
25,6bz6ubpi,m48xf7cp_71Q,0,368,368,payment,NonParticipantPage,2024-07-10 18:07:11.232133,1,,,0.0,25,,0.0,0,0,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
26,8r6q564i,m48xf7cp_37J,0,368,368,payment,NonParticipantPage,2024-07-10 18:07:11.250151,1,,,0.0,26,,0.0,0,0,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
27,c56jm8cp,m48xf7cp_20Y,0,368,368,payment,NonParticipantPage,2024-07-10 18:07:11.268177,1,,,0.0,27,,0.0,0,0,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
28,9btjtq9a,m48xf7cp_15V,0,368,368,payment,NonParticipantPage,2024-07-10 18:07:11.304220,1,,,0.0,28,,0.0,0,0,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
29,bf2q4ut0,m48xf7cp_11J,0,368,368,payment,NonParticipantPage,2024-07-10 18:07:11.341225,1,,,0.0,29,,0.0,0,0,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
30,ifsltk1j,m48xf7cp_71S,0,368,368,payment,NonParticipantPage,2024-07-10 18:07:11.377804,1,,,0.0,30,,0.0,0,0,1,1,m48xf7cp,2024-07-10,,,Market Experiment,0
