time,x,x_zscore,x_tonic,x_phasic,y,y_zscore,y_tonic,y_phasic,z,z_zscore,z_tonic,z_phasic,page,rnd
1721066954.468865,1619.0,0.28036051670312523,-0.43431145683345684,0.7119954123013521,410.0,1.0094591406658402,-0.14337641076930896,1.153243324697569,1255.0,2.0326895069294877,0.6091789874003315,1.4268615718877231,PreMarketWait,1
1721066954.4844878,1621.0,0.4631389792331535,-0.43415150306487305,0.8946198841890031,405.0,0.507084451687506,-0.14294795912011093,0.650435987232291,1232.0,-0.1722789266698074,0.6088117360243617,-0.7777405308528169,PreMarketWait,1
1721066954.5001106,1603.0,-1.181867183537101,-0.4339913231805094,-0.7505402001716303,401.0,0.1051847005048387,-0.14252032121851307,0.24810433700582413,1242.0,0.7864030009820601,0.6084509923250271,0.18130088921416934,PreMarketWait,1
1721066954.5157335,1613.0,-0.2679748708869597,-0.4338309197269424,0.16319826367929732,407.0,0.7080343272788396,-0.14209351102688234,0.850522828163484,1252.0,1.7450849286339276,0.608096776188231,1.1403354490566362,PreMarketWait,1
1721066954.5313563,1617.0,0.09758205417309693,-0.43367029519388683,0.528601416392235,399.0,-0.09576517508649494,-0.1416675423495721,0.046292967441909694,1241.0,0.6905348082168733,0.6077491068920712,0.08613107945320603,PreMarketWait,1
1721066954.5469794,1618.0,0.18897128543811106,-0.4335094520149614,0.6198369553454447,403.0,0.30613457609617234,-0.14124242883207686,0.4477631512086032,1243.0,0.8822711937472468,0.6074080031057244,0.2782063138976236,PreMarketWait,1
1721066954.5626023,1610.0,-0.5421425646820022,-0.4333483925684628,-0.11143050354511944,397.0,-0.2967150506778286,-0.14081818396019535,-0.15551523851422488,1248.0,1.3616121575731805,0.60707348288838,0.757879204846635,PreMarketWait,1
1721066954.5782251,1604.0,-1.090477952272087,-0.4331871191781497,-0.6599194129348993,406.0,0.6075593894831728,-0.14039482105920204,0.7483312565379029,1252.0,1.7450849286339276,0.6067455636882214,1.141676961980651,PreMarketWait,1
1721066954.593848,1599.0,-1.5474241085971578,-0.4330256341140364,-1.1170190007355905,397.0,-0.2967150506778286,-0.1399723532930273,-0.15637029767407526,1235.0,0.11532565162575284,0.6064242623414552,-0.4877642886290835,PreMarketWait,1
1721066954.6094708,1600.0,-1.4560348773321437,-0.4328639395931964,-1.025783107344325,399.0,-0.09576517508649494,-0.13955079366344625,0.044153307986487006,1243.0,0.8822711937472468,0.6061095950713897,0.27949230222605187,PreMarketWait,1
1721066954.6250937,1606.0,-0.9076994897420587,-0.4327020377805767,-0.477600960823271,398.0,-0.19624011288216175,-0.1391301550092761,-0.05674704271384745,1241.0,0.6905348082168733,0.6058015774875619,0.08805997041077612,PreMarketWait,1
1721066954.6407166,1603.0,-1.181867183537101,-0.4325399307898209,-0.7519217957541457,410.0,1.0094591406658402,-0.13871045000558258,1.1485276677043221,1252.0,1.7450849286339276,0.6055002245849138,1.1429071328080003,PreMarketWait,1
1721066954.6563394,1608.0,-0.7249210272120304,-0.432377620684102,-0.2951286775769981,411.0,1.109934078461507,-0.13829169116289533,1.2485789447358004,1223.0,-1.0350926615564882,0.6052055507430182,-1.6369804432151231,PreMarketWait,1
1721066954.6719623,1622.0,0.5545282104981677,-0.4322151094769656,0.9841676279547291,405.0,0.507084451687506,-0.13787389082643248,0.6453065519954013,1229.0,-0.4598835049653676,0.6049175697253538,-1.0614883157080657,PreMarketWait,1
1721066954.687585,1605.0,-0.9990887210070729,-0.4320523991331814,-0.569602126850542,405.0,0.507084451687506,-0.13745706117533446,0.6448846930995438,1234.0,0.01945745886056609,0.6046362946786307,-0.5818714390155802,PreMarketWait,1
1721066954.703208,1616.0,0.006192822908082775,-0.43188949156960443,0.43552670548008826,397.0,-0.2967150506778286,-0.13704121422190732,-0.15933574897848046,1222.0,-1.130960854321675,0.6043617381321653,-1.7320209115373029,PreMarketWait,1
1721066954.7188308,1602.0,-1.2732564148021153,-0.43172638865604634,-0.8440751293333631,398.0,-0.19624011288216175,-0.13662636181087548,-0.059280819760543016,1243.0,0.8822711937472468,0.6040939119973062,0.2814728914717185,PreMarketWait,1
1721066954.7344537,1605.0,-0.9990887210070729,-0.4315630922161555,-0.5700599154651784,386.0,-1.4019393664301636,-0.13621251561864417,-1.265399138961067,,,,,PreMarketWait,1
1721066954.7500765,1603.0,-1.181867183537101,-0.43139960402830607,-0.7529907381205379,401.0,0.1051847005048387,-0.1357996871525716,0.24130681687462952,1241.0,0.6905348082168733,0.6038328275669094,0.0899911622897239,PreMarketWait,1
1721066954.7656996,1599.0,-1.5474241085971578,-0.43123592582649606,-1.118699900948593,395.0,-0.49766492626916226,-0.135387887750251,-0.36195995498038464,1238.0,0.40293022992131305,0.6035784955148635,-0.1973658704766139,PreMarketWait,1
1721066954.7813225,1616.0,0.006192822908082775,-0.4310720593012549,0.43476491763313896,402.0,0.20565963830050554,-0.13497712857880262,0.3409484418280356,1238.0,0.40293022992131305,0.603330925895667,-0.19712544734939705,PreMarketWait,1
