participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.consent_given,player.button_clicked,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
12,tu0dkodu,6604659d90f32e434cb25d96,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:16.762906,1,,,372.26,12,,0.0,1,1,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
13,f17v3tsv,cja13rkr_64O,0,368,368,payment,NonParticipantPage,2024-09-24 16:04:17.363477,1,,,0.0,13,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
14,t4nr7lsi,5e0857276aab7c17f7e21662,0,367,368,payment,FinalResultsPage,2024-09-24 16:04:57.129334,1,,,1148.89,14,,0.0,1,1,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
15,6mlg3uq7,cja13rkr_89B,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.736976,1,,,0.0,15,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
16,05z4txso,cja13rkr_43I,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.754324,1,,,0.0,16,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
17,29n38j94,cja13rkr_05O,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.769934,1,,,0.0,17,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
18,k02jfd08,cja13rkr_18Q,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.785562,1,,,0.0,18,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
19,fhhcldwn,cja13rkr_23G,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.800977,1,,,0.0,19,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
20,oxkhbi3c,cja13rkr_20I,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.816424,1,,,0.0,20,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
21,72j0udyz,cja13rkr_43U,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.832113,1,,,0.0,21,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
22,amc326xh,cja13rkr_11C,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.847515,1,,,0.0,22,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
23,wlv6bqh0,cja13rkr_65C,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.863056,1,,,0.0,23,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
24,r59jlo3n,cja13rkr_94T,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.878597,1,,,0.0,24,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
25,0zenw12j,cja13rkr_98J,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.894036,1,,,0.0,25,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
26,7eeostir,cja13rkr_78H,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.909387,1,,,0.0,26,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
27,exgmpuqu,cja13rkr_37Y,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.925042,1,,,0.0,27,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
28,sl2gr3eq,cja13rkr_88T,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.951771,1,,,0.0,28,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
29,cykqhllz,cja13rkr_11I,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:30.980572,1,,,0.0,29,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
30,uv72i9j4,cja13rkr_79C,0,368,368,payment,NonParticipantPage,2024-09-24 16:05:31.008257,1,,,0.0,30,,0.0,0,0,1,1,cja13rkr,2024-09-24,,,Market Experiment,0
