Temp,Sample,Timestamp,Time,1709836125
35.15,9923,1709838605.75,14:10:05.75,
35.16,9924,1709838606.00,14:10:06.00,
35.16,9925,1709838606.25,14:10:06.25,
35.16,9926,1709838606.50,14:10:06.50,
35.16,9927,1709838606.75,14:10:06.75,
35.16,9928,1709838607.00,14:10:07.00,
35.16,9929,1709838607.25,14:10:07.25,
35.16,9930,1709838607.50,14:10:07.50,
35.16,9931,1709838607.75,14:10:07.75,
35.16,9932,1709838608.00,14:10:08.00,
35.16,9933,1709838608.25,14:10:08.25,
35.16,9934,1709838608.50,14:10:08.50,
35.16,9935,1709838608.75,14:10:08.75,
35.15,9936,1709838609.00,14:10:09.00,
35.15,9937,1709838609.25,14:10:09.25,
35.15,9938,1709838609.50,14:10:09.50,
35.15,9939,1709838609.75,14:10:09.75,
35.15,9940,1709838610.00,14:10:10.00,
35.15,9941,1709838610.25,14:10:10.25,
35.15,9942,1709838610.50,14:10:10.50,
35.15,9943,1709838610.75,14:10:10.75,
35.15,9944,1709838611.00,14:10:11.00,
35.15,9945,1709838611.25,14:10:11.25,
35.15,9946,1709838611.50,14:10:11.50,
35.15,9947,1709838611.75,14:10:11.75,
35.15,9948,1709838612.00,14:10:12.00,
35.15,9949,1709838612.25,14:10:12.25,
35.15,9950,1709838612.50,14:10:12.50,
35.15,9951,1709838612.75,14:10:12.75,
35.18,9952,1709838613.00,14:10:13.00,
35.18,9953,1709838613.25,14:10:13.25,
35.18,9954,1709838613.50,14:10:13.50,
35.18,9955,1709838613.75,14:10:13.75,
35.16,9956,1709838614.00,14:10:14.00,
35.16,9957,1709838614.25,14:10:14.25,
35.16,9958,1709838614.50,14:10:14.50,
35.16,9959,1709838614.75,14:10:14.75,
35.16,9960,1709838615.00,14:10:15.00,
35.16,9961,1709838615.25,14:10:15.25,
35.16,9962,1709838615.50,14:10:15.50,
35.16,9963,1709838615.75,14:10:15.75,
35.16,9964,1709838616.00,14:10:16.00,
35.16,9965,1709838616.25,14:10:16.25,
35.16,9966,1709838616.50,14:10:16.50,
35.16,9967,1709838616.75,14:10:16.75,
35.16,9968,1709838617.00,14:10:17.00,
35.16,9969,1709838617.25,14:10:17.25,
35.16,9970,1709838617.50,14:10:17.50,
35.16,9971,1709838617.75,14:10:17.75,
35.18,9972,1709838618.00,14:10:18.00,
35.18,9973,1709838618.25,14:10:18.25,
35.18,9974,1709838618.50,14:10:18.50,
35.18,9975,1709838618.75,14:10:18.75,
35.18,9976,1709838619.00,14:10:19.00,
35.18,9977,1709838619.25,14:10:19.25,
35.18,9978,1709838619.50,14:10:19.50,
35.18,9979,1709838619.75,14:10:19.75,
35.16,9980,1709838620.00,14:10:20.00,
35.16,9981,1709838620.25,14:10:20.25,
35.16,9982,1709838620.50,14:10:20.50,
35.16,9983,1709838620.75,14:10:20.75,
35.15,9984,1709838621.00,14:10:21.00,
35.15,9985,1709838621.25,14:10:21.25,
35.15,9986,1709838621.50,14:10:21.50,
35.15,9987,1709838621.75,14:10:21.75,
35.16,9988,1709838622.00,14:10:22.00,
35.16,9989,1709838622.25,14:10:22.25,
35.16,9990,1709838622.50,14:10:22.50,
35.16,9991,1709838622.75,14:10:22.75,
35.15,9992,1709838623.00,14:10:23.00,
35.15,9993,1709838623.25,14:10:23.25,
35.15,9994,1709838623.50,14:10:23.50,
35.15,9995,1709838623.75,14:10:23.75,
35.13,9996,1709838624.00,14:10:24.00,
35.13,9997,1709838624.25,14:10:24.25,
35.13,9998,1709838624.50,14:10:24.50,
35.13,9999,1709838624.75,14:10:24.75,
35.16,10000,1709838625.00,14:10:25.00,
35.16,10001,1709838625.25,14:10:25.25,
35.16,10002,1709838625.50,14:10:25.50,
35.16,10003,1709838625.75,14:10:25.75,
35.13,10004,1709838626.00,14:10:26.00,
35.13,10005,1709838626.25,14:10:26.25,
35.13,10006,1709838626.50,14:10:26.50,
35.13,10007,1709838626.75,14:10:26.75,
35.13,10008,1709838627.00,14:10:27.00,
35.13,10009,1709838627.25,14:10:27.25,
35.13,10010,1709838627.50,14:10:27.50,
35.13,10011,1709838627.75,14:10:27.75,
35.16,10012,1709838628.00,14:10:28.00,
35.16,10013,1709838628.25,14:10:28.25,
35.16,10014,1709838628.50,14:10:28.50,
35.16,10015,1709838628.75,14:10:28.75,
35.15,10016,1709838629.00,14:10:29.00,
35.15,10017,1709838629.25,14:10:29.25,
35.15,10018,1709838629.50,14:10:29.50,
35.15,10019,1709838629.75,14:10:29.75,
35.15,10020,1709838630.00,14:10:30.00,
35.15,10021,1709838630.25,14:10:30.25,
35.15,10022,1709838630.50,14:10:30.50,
35.15,10023,1709838630.75,14:10:30.75,
35.16,10024,1709838631.00,14:10:31.00,
35.16,10025,1709838631.25,14:10:31.25,
35.16,10026,1709838631.50,14:10:31.50,
35.16,10027,1709838631.75,14:10:31.75,
35.16,10028,1709838632.00,14:10:32.00,
35.16,10029,1709838632.25,14:10:32.25,
35.16,10030,1709838632.50,14:10:32.50,
35.16,10031,1709838632.75,14:10:32.75,
35.15,10032,1709838633.00,14:10:33.00,
35.15,10033,1709838633.25,14:10:33.25,
35.15,10034,1709838633.50,14:10:33.50,
35.15,10035,1709838633.75,14:10:33.75,
35.16,10036,1709838634.00,14:10:34.00,
35.16,10037,1709838634.25,14:10:34.25,
35.16,10038,1709838634.50,14:10:34.50,
35.16,10039,1709838634.75,14:10:34.75,
35.13,10040,1709838635.00,14:10:35.00,
35.13,10041,1709838635.25,14:10:35.25,
35.13,10042,1709838635.50,14:10:35.50,
35.13,10043,1709838635.75,14:10:35.75,
35.16,10044,1709838636.00,14:10:36.00,
35.16,10045,1709838636.25,14:10:36.25,
35.16,10046,1709838636.50,14:10:36.50,
35.16,10047,1709838636.75,14:10:36.75,
35.15,10048,1709838637.00,14:10:37.00,
35.15,10049,1709838637.25,14:10:37.25,
35.15,10050,1709838637.50,14:10:37.50,
35.15,10051,1709838637.75,14:10:37.75,
35.15,10052,1709838638.00,14:10:38.00,
35.15,10053,1709838638.25,14:10:38.25,
35.15,10054,1709838638.50,14:10:38.50,
35.15,10055,1709838638.75,14:10:38.75,
35.15,10056,1709838639.00,14:10:39.00,
35.15,10057,1709838639.25,14:10:39.25,
35.15,10058,1709838639.50,14:10:39.50,
35.15,10059,1709838639.75,14:10:39.75,
35.16,10060,1709838640.00,14:10:40.00,
35.16,10061,1709838640.25,14:10:40.25,
35.16,10062,1709838640.50,14:10:40.50,
35.16,10063,1709838640.75,14:10:40.75,
35.16,10064,1709838641.00,14:10:41.00,
35.16,10065,1709838641.25,14:10:41.25,
35.16,10066,1709838641.50,14:10:41.50,
35.16,10067,1709838641.75,14:10:41.75,
35.15,10068,1709838642.00,14:10:42.00,
35.15,10069,1709838642.25,14:10:42.25,
35.15,10070,1709838642.50,14:10:42.50,
35.15,10071,1709838642.75,14:10:42.75,
35.15,10072,1709838643.00,14:10:43.00,
35.15,10073,1709838643.25,14:10:43.25,
35.15,10074,1709838643.50,14:10:43.50,
35.15,10075,1709838643.75,14:10:43.75,
35.15,10076,1709838644.00,14:10:44.00,
35.15,10077,1709838644.25,14:10:44.25,
35.15,10078,1709838644.50,14:10:44.50,
35.15,10079,1709838644.75,14:10:44.75,
35.16,10080,1709838645.00,14:10:45.00,
35.16,10081,1709838645.25,14:10:45.25,
35.16,10082,1709838645.50,14:10:45.50,
35.16,10083,1709838645.75,14:10:45.75,
35.15,10084,1709838646.00,14:10:46.00,
35.15,10085,1709838646.25,14:10:46.25,
35.15,10086,1709838646.50,14:10:46.50,
35.15,10087,1709838646.75,14:10:46.75,
35.13,10088,1709838647.00,14:10:47.00,
35.13,10089,1709838647.25,14:10:47.25,
35.13,10090,1709838647.50,14:10:47.50,
35.13,10091,1709838647.75,14:10:47.75,
35.16,10092,1709838648.00,14:10:48.00,
35.16,10093,1709838648.25,14:10:48.25,
35.16,10094,1709838648.50,14:10:48.50,
35.16,10095,1709838648.75,14:10:48.75,
35.15,10096,1709838649.00,14:10:49.00,
35.15,10097,1709838649.25,14:10:49.25,
35.15,10098,1709838649.50,14:10:49.50,
35.15,10099,1709838649.75,14:10:49.75,
35.16,10100,1709838650.00,14:10:50.00,
35.16,10101,1709838650.25,14:10:50.25,
35.16,10102,1709838650.50,14:10:50.50,
35.16,10103,1709838650.75,14:10:50.75,
35.15,10104,1709838651.00,14:10:51.00,
35.15,10105,1709838651.25,14:10:51.25,
35.15,10106,1709838651.50,14:10:51.50,
35.15,10107,1709838651.75,14:10:51.75,
35.16,10108,1709838652.00,14:10:52.00,
35.16,10109,1709838652.25,14:10:52.25,
35.16,10110,1709838652.50,14:10:52.50,
35.16,10111,1709838652.75,14:10:52.75,
35.13,10112,1709838653.00,14:10:53.00,
35.13,10113,1709838653.25,14:10:53.25,
35.13,10114,1709838653.50,14:10:53.50,
35.13,10115,1709838653.75,14:10:53.75,
35.15,10116,1709838654.00,14:10:54.00,
35.15,10117,1709838654.25,14:10:54.25,
35.15,10118,1709838654.50,14:10:54.50,
35.15,10119,1709838654.75,14:10:54.75,
35.15,10120,1709838655.00,14:10:55.00,
35.15,10121,1709838655.25,14:10:55.25,
35.15,10122,1709838655.50,14:10:55.50,
35.15,10123,1709838655.75,14:10:55.75,
35.15,10124,1709838656.00,14:10:56.00,
35.15,10125,1709838656.25,14:10:56.25,
35.15,10126,1709838656.50,14:10:56.50,
35.15,10127,1709838656.75,14:10:56.75,
35.16,10128,1709838657.00,14:10:57.00,
35.16,10129,1709838657.25,14:10:57.25,
35.16,10130,1709838657.50,14:10:57.50,
35.16,10131,1709838657.75,14:10:57.75,
35.16,10132,1709838658.00,14:10:58.00,
35.16,10133,1709838658.25,14:10:58.25,
35.16,10134,1709838658.50,14:10:58.50,
35.16,10135,1709838658.75,14:10:58.75,
35.15,10136,1709838659.00,14:10:59.00,
35.15,10137,1709838659.25,14:10:59.25,
35.15,10138,1709838659.50,14:10:59.50,
35.15,10139,1709838659.75,14:10:59.75,
35.13,10140,1709838660.00,14:11:00.00,
35.13,10141,1709838660.25,14:11:00.25,
35.13,10142,1709838660.50,14:11:00.50,
35.13,10143,1709838660.75,14:11:00.75,
35.15,10144,1709838661.00,14:11:01.00,
35.15,10145,1709838661.25,14:11:01.25,
35.15,10146,1709838661.50,14:11:01.50,
35.15,10147,1709838661.75,14:11:01.75,
35.16,10148,1709838662.00,14:11:02.00,
35.16,10149,1709838662.25,14:11:02.25,
35.16,10150,1709838662.50,14:11:02.50,
35.16,10151,1709838662.75,14:11:02.75,
35.16,10152,1709838663.00,14:11:03.00,
35.16,10153,1709838663.25,14:11:03.25,
35.16,10154,1709838663.50,14:11:03.50,
35.16,10155,1709838663.75,14:11:03.75,
35.15,10156,1709838664.00,14:11:04.00,
35.15,10157,1709838664.25,14:11:04.25,
35.15,10158,1709838664.50,14:11:04.50,
35.15,10159,1709838664.75,14:11:04.75,
35.16,10160,1709838665.00,14:11:05.00,
35.16,10161,1709838665.25,14:11:05.25,
35.16,10162,1709838665.50,14:11:05.50,
35.16,10163,1709838665.75,14:11:05.75,
35.16,10164,1709838666.00,14:11:06.00,
35.16,10165,1709838666.25,14:11:06.25,
35.16,10166,1709838666.50,14:11:06.50,
35.16,10167,1709838666.75,14:11:06.75,
35.13,10168,1709838667.00,14:11:07.00,
35.13,10169,1709838667.25,14:11:07.25,
35.13,10170,1709838667.50,14:11:07.50,
35.13,10171,1709838667.75,14:11:07.75,
35.15,10172,1709838668.00,14:11:08.00,
35.15,10173,1709838668.25,14:11:08.25,
35.15,10174,1709838668.50,14:11:08.50,
35.15,10175,1709838668.75,14:11:08.75,
35.13,10176,1709838669.00,14:11:09.00,
35.13,10177,1709838669.25,14:11:09.25,
35.13,10178,1709838669.50,14:11:09.50,
35.13,10179,1709838669.75,14:11:09.75,
35.15,10180,1709838670.00,14:11:10.00,
35.15,10181,1709838670.25,14:11:10.25,
35.15,10182,1709838670.50,14:11:10.50,
35.15,10183,1709838670.75,14:11:10.75,
35.15,10184,1709838671.00,14:11:11.00,
35.15,10185,1709838671.25,14:11:11.25,
35.15,10186,1709838671.50,14:11:11.50,
35.15,10187,1709838671.75,14:11:11.75,
35.16,10188,1709838672.00,14:11:12.00,
35.16,10189,1709838672.25,14:11:12.25,
35.16,10190,1709838672.50,14:11:12.50,
35.16,10191,1709838672.75,14:11:12.75,
35.15,10192,1709838673.00,14:11:13.00,
35.15,10193,1709838673.25,14:11:13.25,
35.15,10194,1709838673.50,14:11:13.50,
35.15,10195,1709838673.75,14:11:13.75,
35.13,10196,1709838674.00,14:11:14.00,
35.13,10197,1709838674.25,14:11:14.25,
35.13,10198,1709838674.50,14:11:14.50,
35.13,10199,1709838674.75,14:11:14.75,
35.15,10200,1709838675.00,14:11:15.00,
35.15,10201,1709838675.25,14:11:15.25,
35.15,10202,1709838675.50,14:11:15.50,
35.15,10203,1709838675.75,14:11:15.75,
35.15,10204,1709838676.00,14:11:16.00,
35.15,10205,1709838676.25,14:11:16.25,
35.15,10206,1709838676.50,14:11:16.50,
35.15,10207,1709838676.75,14:11:16.75,
35.15,10208,1709838677.00,14:11:17.00,
35.15,10209,1709838677.25,14:11:17.25,
35.15,10210,1709838677.50,14:11:17.50,
35.15,10211,1709838677.75,14:11:17.75,
35.15,10212,1709838678.00,14:11:18.00,
35.15,10213,1709838678.25,14:11:18.25,
35.15,10214,1709838678.50,14:11:18.50,
35.15,10215,1709838678.75,14:11:18.75,
35.15,10216,1709838679.00,14:11:19.00,
35.15,10217,1709838679.25,14:11:19.25,
35.15,10218,1709838679.50,14:11:19.50,
35.15,10219,1709838679.75,14:11:19.75,
35.13,10220,1709838680.00,14:11:20.00,
35.13,10221,1709838680.25,14:11:20.25,
35.13,10222,1709838680.50,14:11:20.50,
35.13,10223,1709838680.75,14:11:20.75,
35.13,10224,1709838681.00,14:11:21.00,
35.13,10225,1709838681.25,14:11:21.25,
35.13,10226,1709838681.50,14:11:21.50,
35.13,10227,1709838681.75,14:11:21.75,
35.13,10228,1709838682.00,14:11:22.00,
35.13,10229,1709838682.25,14:11:22.25,
35.13,10230,1709838682.50,14:11:22.50,
35.13,10231,1709838682.75,14:11:22.75,
35.13,10232,1709838683.00,14:11:23.00,
35.13,10233,1709838683.25,14:11:23.25,
35.13,10234,1709838683.50,14:11:23.50,
35.13,10235,1709838683.75,14:11:23.75,
35.15,10236,1709838684.00,14:11:24.00,
35.15,10237,1709838684.25,14:11:24.25,
35.15,10238,1709838684.50,14:11:24.50,
35.15,10239,1709838684.75,14:11:24.75,
35.13,10240,1709838685.00,14:11:25.00,
35.13,10241,1709838685.25,14:11:25.25,
35.13,10242,1709838685.50,14:11:25.50,
35.13,10243,1709838685.75,14:11:25.75,
35.13,10244,1709838686.00,14:11:26.00,
35.13,10245,1709838686.25,14:11:26.25,
35.13,10246,1709838686.50,14:11:26.50,
35.13,10247,1709838686.75,14:11:26.75,
35.15,10248,1709838687.00,14:11:27.00,
35.15,10249,1709838687.25,14:11:27.25,
35.15,10250,1709838687.50,14:11:27.50,
35.15,10251,1709838687.75,14:11:27.75,
35.13,10252,1709838688.00,14:11:28.00,
35.13,10253,1709838688.25,14:11:28.25,
35.13,10254,1709838688.50,14:11:28.50,
35.13,10255,1709838688.75,14:11:28.75,
35.13,10256,1709838689.00,14:11:29.00,
35.13,10257,1709838689.25,14:11:29.25,
35.13,10258,1709838689.50,14:11:29.50,
35.13,10259,1709838689.75,14:11:29.75,
35.15,10260,1709838690.00,14:11:30.00,
35.15,10261,1709838690.25,14:11:30.25,
35.15,10262,1709838690.50,14:11:30.50,
35.15,10263,1709838690.75,14:11:30.75,
35.15,10264,1709838691.00,14:11:31.00,
35.15,10265,1709838691.25,14:11:31.25,
35.15,10266,1709838691.50,14:11:31.50,
35.15,10267,1709838691.75,14:11:31.75,
35.15,10268,1709838692.00,14:11:32.00,
35.15,10269,1709838692.25,14:11:32.25,
35.15,10270,1709838692.50,14:11:32.50,
35.15,10271,1709838692.75,14:11:32.75,
35.13,10272,1709838693.00,14:11:33.00,
35.13,10273,1709838693.25,14:11:33.25,
35.13,10274,1709838693.50,14:11:33.50,
35.13,10275,1709838693.75,14:11:33.75,
35.13,10276,1709838694.00,14:11:34.00,
35.13,10277,1709838694.25,14:11:34.25,
35.13,10278,1709838694.50,14:11:34.50,
35.13,10279,1709838694.75,14:11:34.75,
35.13,10280,1709838695.00,14:11:35.00,
35.13,10281,1709838695.25,14:11:35.25,
35.13,10282,1709838695.50,14:11:35.50,
35.13,10283,1709838695.75,14:11:35.75,
35.13,10284,1709838696.00,14:11:36.00,
35.13,10285,1709838696.25,14:11:36.25,
35.13,10286,1709838696.50,14:11:36.50,
35.13,10287,1709838696.75,14:11:36.75,
35.13,10288,1709838697.00,14:11:37.00,
35.13,10289,1709838697.25,14:11:37.25,
35.13,10290,1709838697.50,14:11:37.50,
35.13,10291,1709838697.75,14:11:37.75,
35.13,10292,1709838698.00,14:11:38.00,
35.13,10293,1709838698.25,14:11:38.25,
35.13,10294,1709838698.50,14:11:38.50,
35.13,10295,1709838698.75,14:11:38.75,
35.13,10296,1709838699.00,14:11:39.00,
35.13,10297,1709838699.25,14:11:39.25,
35.13,10298,1709838699.50,14:11:39.50,
35.13,10299,1709838699.75,14:11:39.75,
35.11,10300,1709838700.00,14:11:40.00,
35.11,10301,1709838700.25,14:11:40.25,
35.11,10302,1709838700.50,14:11:40.50,
35.11,10303,1709838700.75,14:11:40.75,
35.13,10304,1709838701.00,14:11:41.00,
35.13,10305,1709838701.25,14:11:41.25,
35.13,10306,1709838701.50,14:11:41.50,
35.13,10307,1709838701.75,14:11:41.75,
35.11,10308,1709838702.00,14:11:42.00,
35.11,10309,1709838702.25,14:11:42.25,
35.11,10310,1709838702.50,14:11:42.50,
35.11,10311,1709838702.75,14:11:42.75,
35.13,10312,1709838703.00,14:11:43.00,
35.13,10313,1709838703.25,14:11:43.25,
35.13,10314,1709838703.50,14:11:43.50,
35.13,10315,1709838703.75,14:11:43.75,
35.13,10316,1709838704.00,14:11:44.00,
35.13,10317,1709838704.25,14:11:44.25,
35.13,10318,1709838704.50,14:11:44.50,
35.13,10319,1709838704.75,14:11:44.75,
35.13,10320,1709838705.00,14:11:45.00,
35.13,10321,1709838705.25,14:11:45.25,
35.13,10322,1709838705.50,14:11:45.50,
35.13,10323,1709838705.75,14:11:45.75,
35.11,10324,1709838706.00,14:11:46.00,
35.11,10325,1709838706.25,14:11:46.25,
35.11,10326,1709838706.50,14:11:46.50,
35.11,10327,1709838706.75,14:11:46.75,
35.13,10328,1709838707.00,14:11:47.00,
35.13,10329,1709838707.25,14:11:47.25,
35.13,10330,1709838707.50,14:11:47.50,
35.13,10331,1709838707.75,14:11:47.75,
35.11,10332,1709838708.00,14:11:48.00,
35.11,10333,1709838708.25,14:11:48.25,
35.11,10334,1709838708.50,14:11:48.50,
35.11,10335,1709838708.75,14:11:48.75,
35.11,10336,1709838709.00,14:11:49.00,
35.11,10337,1709838709.25,14:11:49.25,
35.11,10338,1709838709.50,14:11:49.50,
35.11,10339,1709838709.75,14:11:49.75,
35.11,10340,1709838710.00,14:11:50.00,
35.11,10341,1709838710.25,14:11:50.25,
35.11,10342,1709838710.50,14:11:50.50,
35.11,10343,1709838710.75,14:11:50.75,
35.13,10344,1709838711.00,14:11:51.00,
35.13,10345,1709838711.25,14:11:51.25,
35.13,10346,1709838711.50,14:11:51.50,
35.13,10347,1709838711.75,14:11:51.75,
35.13,10348,1709838712.00,14:11:52.00,
35.13,10349,1709838712.25,14:11:52.25,
35.13,10350,1709838712.50,14:11:52.50,
35.13,10351,1709838712.75,14:11:52.75,
35.13,10352,1709838713.00,14:11:53.00,
35.13,10353,1709838713.25,14:11:53.25,
35.13,10354,1709838713.50,14:11:53.50,
35.13,10355,1709838713.75,14:11:53.75,
35.13,10356,1709838714.00,14:11:54.00,
35.13,10357,1709838714.25,14:11:54.25,
35.13,10358,1709838714.50,14:11:54.50,
35.13,10359,1709838714.75,14:11:54.75,
35.13,10360,1709838715.00,14:11:55.00,
35.13,10361,1709838715.25,14:11:55.25,
35.13,10362,1709838715.50,14:11:55.50,
35.13,10363,1709838715.75,14:11:55.75,
35.13,10364,1709838716.00,14:11:56.00,
35.13,10365,1709838716.25,14:11:56.25,
35.13,10366,1709838716.50,14:11:56.50,
35.13,10367,1709838716.75,14:11:56.75,
35.13,10368,1709838717.00,14:11:57.00,
35.13,10369,1709838717.25,14:11:57.25,
35.13,10370,1709838717.50,14:11:57.50,
35.13,10371,1709838717.75,14:11:57.75,
35.13,10372,1709838718.00,14:11:58.00,
35.13,10373,1709838718.25,14:11:58.25,
35.13,10374,1709838718.50,14:11:58.50,
35.13,10375,1709838718.75,14:11:58.75,
35.13,10376,1709838719.00,14:11:59.00,
35.13,10377,1709838719.25,14:11:59.25,
35.13,10378,1709838719.50,14:11:59.50,
35.13,10379,1709838719.75,14:11:59.75,
35.13,10380,1709838720.00,14:12:00.00,
35.13,10381,1709838720.25,14:12:00.25,
35.13,10382,1709838720.50,14:12:00.50,
35.13,10383,1709838720.75,14:12:00.75,
35.13,10384,1709838721.00,14:12:01.00,
35.13,10385,1709838721.25,14:12:01.25,
35.13,10386,1709838721.50,14:12:01.50,
35.13,10387,1709838721.75,14:12:01.75,
35.13,10388,1709838722.00,14:12:02.00,
35.13,10389,1709838722.25,14:12:02.25,
35.13,10390,1709838722.50,14:12:02.50,
35.13,10391,1709838722.75,14:12:02.75,
35.13,10392,1709838723.00,14:12:03.00,
35.13,10393,1709838723.25,14:12:03.25,
35.13,10394,1709838723.50,14:12:03.50,
35.13,10395,1709838723.75,14:12:03.75,
35.13,10396,1709838724.00,14:12:04.00,
35.13,10397,1709838724.25,14:12:04.25,
35.13,10398,1709838724.50,14:12:04.50,
35.13,10399,1709838724.75,14:12:04.75,
35.15,10400,1709838725.00,14:12:05.00,
35.15,10401,1709838725.25,14:12:05.25,
35.15,10402,1709838725.50,14:12:05.50,
35.15,10403,1709838725.75,14:12:05.75,
35.11,10404,1709838726.00,14:12:06.00,
35.11,10405,1709838726.25,14:12:06.25,
35.11,10406,1709838726.50,14:12:06.50,
35.11,10407,1709838726.75,14:12:06.75,
35.11,10408,1709838727.00,14:12:07.00,
35.11,10409,1709838727.25,14:12:07.25,
35.11,10410,1709838727.50,14:12:07.50,
35.11,10411,1709838727.75,14:12:07.75,
35.13,10412,1709838728.00,14:12:08.00,
35.13,10413,1709838728.25,14:12:08.25,
35.13,10414,1709838728.50,14:12:08.50,
35.13,10415,1709838728.75,14:12:08.75,
35.13,10416,1709838729.00,14:12:09.00,
35.13,10417,1709838729.25,14:12:09.25,
35.13,10418,1709838729.50,14:12:09.50,
35.13,10419,1709838729.75,14:12:09.75,
35.13,10420,1709838730.00,14:12:10.00,
35.13,10421,1709838730.25,14:12:10.25,
35.13,10422,1709838730.50,14:12:10.50,
35.13,10423,1709838730.75,14:12:10.75,
35.13,10424,1709838731.00,14:12:11.00,
35.13,10425,1709838731.25,14:12:11.25,
35.13,10426,1709838731.50,14:12:11.50,
35.13,10427,1709838731.75,14:12:11.75,
35.13,10428,1709838732.00,14:12:12.00,
35.13,10429,1709838732.25,14:12:12.25,
35.13,10430,1709838732.50,14:12:12.50,
35.13,10431,1709838732.75,14:12:12.75,
35.13,10432,1709838733.00,14:12:13.00,
35.13,10433,1709838733.25,14:12:13.25,
35.13,10434,1709838733.50,14:12:13.50,
35.13,10435,1709838733.75,14:12:13.75,
35.13,10436,1709838734.00,14:12:14.00,
35.13,10437,1709838734.25,14:12:14.25,
35.13,10438,1709838734.50,14:12:14.50,
35.13,10439,1709838734.75,14:12:14.75,
35.13,10440,1709838735.00,14:12:15.00,
35.13,10441,1709838735.25,14:12:15.25,
35.13,10442,1709838735.50,14:12:15.50,
35.13,10443,1709838735.75,14:12:15.75,
35.15,10444,1709838736.00,14:12:16.00,
35.15,10445,1709838736.25,14:12:16.25,
35.15,10446,1709838736.50,14:12:16.50,
35.15,10447,1709838736.75,14:12:16.75,
35.13,10448,1709838737.00,14:12:17.00,
35.13,10449,1709838737.25,14:12:17.25,
35.13,10450,1709838737.50,14:12:17.50,
35.13,10451,1709838737.75,14:12:17.75,
35.13,10452,1709838738.00,14:12:18.00,
35.13,10453,1709838738.25,14:12:18.25,
35.13,10454,1709838738.50,14:12:18.50,
35.13,10455,1709838738.75,14:12:18.75,
35.13,10456,1709838739.00,14:12:19.00,
35.13,10457,1709838739.25,14:12:19.25,
35.13,10458,1709838739.50,14:12:19.50,
35.13,10459,1709838739.75,14:12:19.75,
35.13,10460,1709838740.00,14:12:20.00,
35.13,10461,1709838740.25,14:12:20.25,
35.13,10462,1709838740.50,14:12:20.50,
35.13,10463,1709838740.75,14:12:20.75,
35.15,10464,1709838741.00,14:12:21.00,
35.15,10465,1709838741.25,14:12:21.25,
35.15,10466,1709838741.50,14:12:21.50,
35.15,10467,1709838741.75,14:12:21.75,
35.13,10468,1709838742.00,14:12:22.00,
35.13,10469,1709838742.25,14:12:22.25,
35.13,10470,1709838742.50,14:12:22.50,
35.13,10471,1709838742.75,14:12:22.75,
35.13,10472,1709838743.00,14:12:23.00,
35.13,10473,1709838743.25,14:12:23.25,
35.13,10474,1709838743.50,14:12:23.50,
35.13,10475,1709838743.75,14:12:23.75,
35.13,10476,1709838744.00,14:12:24.00,
35.13,10477,1709838744.25,14:12:24.25,
35.13,10478,1709838744.50,14:12:24.50,
35.13,10479,1709838744.75,14:12:24.75,
35.13,10480,1709838745.00,14:12:25.00,
35.13,10481,1709838745.25,14:12:25.25,
35.13,10482,1709838745.50,14:12:25.50,
35.13,10483,1709838745.75,14:12:25.75,
35.13,10484,1709838746.00,14:12:26.00,
35.13,10485,1709838746.25,14:12:26.25,
35.13,10486,1709838746.50,14:12:26.50,
35.13,10487,1709838746.75,14:12:26.75,
35.13,10488,1709838747.00,14:12:27.00,
35.13,10489,1709838747.25,14:12:27.25,
35.13,10490,1709838747.50,14:12:27.50,
35.13,10491,1709838747.75,14:12:27.75,
35.15,10492,1709838748.00,14:12:28.00,
35.15,10493,1709838748.25,14:12:28.25,
35.15,10494,1709838748.50,14:12:28.50,
35.15,10495,1709838748.75,14:12:28.75,
35.13,10496,1709838749.00,14:12:29.00,
35.13,10497,1709838749.25,14:12:29.25,
35.13,10498,1709838749.50,14:12:29.50,
35.13,10499,1709838749.75,14:12:29.75,
35.13,10500,1709838750.00,14:12:30.00,
35.13,10501,1709838750.25,14:12:30.25,
35.13,10502,1709838750.50,14:12:30.50,
35.13,10503,1709838750.75,14:12:30.75,
35.11,10504,1709838751.00,14:12:31.00,
35.11,10505,1709838751.25,14:12:31.25,
35.11,10506,1709838751.50,14:12:31.50,
35.11,10507,1709838751.75,14:12:31.75,
35.11,10508,1709838752.00,14:12:32.00,
35.11,10509,1709838752.25,14:12:32.25,
35.11,10510,1709838752.50,14:12:32.50,
35.11,10511,1709838752.75,14:12:32.75,
35.13,10512,1709838753.00,14:12:33.00,
35.13,10513,1709838753.25,14:12:33.25,
35.13,10514,1709838753.50,14:12:33.50,
35.13,10515,1709838753.75,14:12:33.75,
35.11,10516,1709838754.00,14:12:34.00,
35.11,10517,1709838754.25,14:12:34.25,
35.11,10518,1709838754.50,14:12:34.50,
35.11,10519,1709838754.75,14:12:34.75,
35.11,10520,1709838755.00,14:12:35.00,
35.11,10521,1709838755.25,14:12:35.25,
35.11,10522,1709838755.50,14:12:35.50,
35.11,10523,1709838755.75,14:12:35.75,
35.11,10524,1709838756.00,14:12:36.00,
35.11,10525,1709838756.25,14:12:36.25,
35.11,10526,1709838756.50,14:12:36.50,
35.11,10527,1709838756.75,14:12:36.75,
35.13,10528,1709838757.00,14:12:37.00,
35.13,10529,1709838757.25,14:12:37.25,
